transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,implied_eta_wr17,implied_eta_awac,z_p95,z_p5,z_p50,survey_points
2,600.0,616.8898399954237,3466.3915236715234,102.39999999999988,100.07186858435007,89.99999999999969,False,7.986285719598065,12.106905206525644,6.466893901103512,9.816951954095112,12.106905206525644,7.986285719598065,,,,,,
2,650.0,666.8561305158505,3468.9439023103455,95.07601314665045,100.07186858435007,68.19859051364803,False,7.986285719598065,12.106905206525644,6.466893901103512,9.816951954095112,12.106905206525644,7.986285719598065,,,,,,
2,750.0,766.7890382291697,3474.0477713289115,102.39999999999988,98.2417305593898,89.99999999999969,False,7.672406300906652,11.5780509907056,6.219739627536427,9.414745990350276,11.5780509907056,7.672406300906652,,,,,,
2,800.0,816.7556554133002,3476.5992617065494,93.09090909090897,102.9171717171716,89.99999999999972,False,8.490221441976923,12.968625516654374,6.862402422221318,10.466157448574481,12.968625516654374,8.490221441976923,,,,,,
2,850.0,866.7223814780863,3479.150455987333,102.39999999999988,107.93373737373724,89.99999999999969,False,9.427763137122582,14.616894112109764,7.593890142564726,11.685879691421073,14.616894112109764,9.427763137122582,,,,,,
2,900.0,916.6892164179318,3481.7013541706056,113.77777777777767,112.28938537745773,89.99999999999966,False,10.295090799490612,16.20033653807692,8.265469515581698,12.828985716853415,16.20033653807692,10.295090799490612,,,,,,
2,950.0,966.6561602296705,3484.251956254917,127.99999999999986,118.50685156299642,89.99999999999962,False,11.624922965575761,18.75751020647369,9.285324195359836,14.611770580955412,18.75751020647369,11.624922965575761,,,,,,
2,1000.0,1016.6232129084177,3486.802262233572,124.17824001860234,121.99687850876394,75.96375653207325,False,12.421847449223812,20.37902309701024,9.890622110489405,15.69923650357472,20.37902309701024,12.421847449223812,,,,,,
2,1050.0,1066.5903744512518,3489.3522721058666,124.17824001860234,120.04753232983087,75.96375653207325,False,11.972085623816035,19.454829826232977,9.54955758228663,15.083650425847798,19.454829826232977,11.972085623816035,,,,,,
2,1100.0,1116.5576448525646,3491.9019858670026,119.85013472883753,115.25374170645338,69.44395478041629,False,10.915219948607154,17.371676548253312,8.742552637231636,13.655599278687774,17.371676548253312,10.915219948607154,,,,,,
