transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,pred_Ek_centroid_k_all,pred_Ek_centroid_k_quantile,pred_Ek_centroid_k_mc00,pred_Ek_centroid_k_mc01,pred_Ek_centroid_k_mc02,pred_Ek_centroid_k_mc03,pred_Ek_centroid_k_mc04,pred_Ek_centroid_k_mc05,pred_Ek_centroid_k_mc06,pred_Ek_centroid_k_mc07,pred_Ek_centroid_k_mc08,pred_Ek_centroid_k_mc09,pred_Ek_centroid_k_mc10,pred_Ek_centroid_k_mc11,pred_Ek_centroid_k_mc12,pred_Ek_centroid_k_mc13,pred_Ek_centroid_k_mc14,pred_Ek_centroid_k_mc15,pred_Ek_centroid_k_mc16,pred_Ek_centroid_k_mc17,pred_Ek_centroid_k_mc18,pred_Ek_centroid_k_mc19,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
0,400.0,430286.97586246085,4012160.944569129,False,5.846071243286133,3.363185405731201,7.847445964813232,0.7262614965438843,0.0,0.0,1.0,0.0,0.0,3,2019.0,248.35648003720473,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,450.0,430334.5676899252,4012176.2748645796,False,6.348257541656494,4.45247745513916,8.21649169921875,0.7262614965438843,0.0,0.0,1.0,0.0,0.0,3,2019.0,72.40773439350238,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,500.0,430382.1595173896,4012191.60516003,False,6.805536270141602,4.876761436462402,8.562250137329102,0.7262614965438843,0.0,0.0,1.0,0.0,0.0,3,2019.0,76.41885620812705,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,550.0,430429.751344854,4012206.9354554806,True,7.2197184562683105,5.364443778991699,8.805976867675781,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,78.53721485797067,True,90.0,sar,90.0,0.07787914726833085,0.07910796725490817,"[0.06749515466696829, 0.09203884727313857]",0.06051482357947174,0.06007339644531921,"[0.05905826033359725, 0.0605922411214829]",0.35204859081975504,0.35259098024228464,"[0.35204859081975504, 0.3535825716076407]",0.0688305981552468,0.06881365046462508,0.06682033247247844,0.06573934425792378,0.06059224112148289,0.07282219385138251,0.06747691280693326,0.06218756716929965,0.06625308807264642,0.07165074628196998,0.07684840638435854,0.06673369718967724,0.06856323035244642,0.060592241121482905,0.06540757830374044,0.07746602978822498,0.07238461204312548,0.06836185047233405,0.06798419338907673,0.06884558563122407,0.06844838514271084,0.06655341570844935,95.96097119736714,87.56732519761854,105.91703984063346,87.56732519761854
0,600.0,430477.3431723184,4012222.265750931,True,7.615625858306885,5.917253017425537,9.051691055297852,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,78.76923076923069,True,90.0,sar,90.0,0.07314776242058715,0.07776288275618463,"[0.06749515466696829, 0.09203884727313857]",0.06577268374931354,0.06657251436618843,"[0.05445631796994033, 0.07746602978822498]",0.35236495527987854,0.352563354535561,"[0.35204859081975504, 0.3535825716076407]",0.06833590738992948,0.06834165562255173,0.0598806558174086,0.06532355345728097,0.06595483144771651,0.06370282169438758,0.06856377319164053,0.06546571207638588,0.06806435566726682,0.06822773689068687,0.06799561209393189,0.07060206911344835,0.06672816427302547,0.06733529192683489,0.06780684281571257,0.07123425928042107,0.061801469924589715,0.07451183019010278,0.06661511274679685,0.06511274604442972,0.06519418348513983,0.06544155680633613,95.84951114631868,87.46602861919732,105.79356642466482,87.46602861919732
0,650.0,430524.9349997828,4012237.596046381,True,7.993690013885498,6.389703750610352,9.379095077514648,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,85.33333333333324,True,90.0,sar,90.0,0.07086242330235068,0.06894118034236962,"[0.055223308363883145, 0.07976700097005343]",0.06811323696940458,0.06691770138708351,"[0.05905826033359725, 0.07593204900033931]",0.3522264632496131,0.35204859081975504,"[0.35204859081975504, 0.35204859081975504]",0.06689824424435213,0.0650943755947166,0.0662832259333077,0.0677130257551271,0.07099129120761719,0.06811505924019444,0.06522026788261848,0.06501221642981223,0.0652420706075319,0.06741392900959949,0.06121487374617541,0.05895045166694524,0.06979612584879674,0.06979612584879674,0.0645891735602779,0.06730442914964843,0.06452812333782193,0.0648397769655157,0.0679837593491386,0.06508158376709562,0.06537813081613335,0.06425345080361329,99.61343568228239,90.84938854454637,110.00409048956003,90.84938854454637
0,700.0,430572.52682724723,4012252.9263418317,True,8.349748611450195,6.805111885070801,9.714932441711426,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,85.33333333333324,True,90.0,sar,90.0,0.06819076939468341,0.06767418941123222,"[0.055223308363883145, 0.07976700097005343]",0.06385935724097712,0.06488255585206966,"[0.05752427954571161, 0.07286408742456804]",0.3523389183425216,0.35204859081975504,"[0.35204859081975504, 0.35204859081975504]",0.06603145315034975,0.06602501951928509,0.06944505223353473,0.059284717063110975,0.061514058859451694,0.05752427954571162,0.06376186817518188,0.06364643649448198,0.069620191927844,0.06492742289440281,0.05994269924351271,0.058192301400765645,0.06443448417579856,0.06881801339219168,0.06537874822787876,0.06417810478063223,0.06597240573160544,0.06485562379908019,0.05752427954571161,0.0649673488439501,0.0607645434252958,0.06378159403692693,100.94878955117179,92.04897617865117,111.49870653260099,92.04897617865117
0,750.0,430620.11865471164,4012268.256637282,True,8.703218460083008,7.238662242889404,10.056410789489746,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,85.33333333333324,True,90.0,sar,90.0,0.05917143724558918,0.054756170824488394,"[0.018407769454627715, 0.09203884727313857]",0.05736274633172265,0.05694747400110811,"[0.05599029875782596, 0.05752427954571161]",0.3336408213651273,0.33417521744316786,"[0.3336408213651273, 0.335174802153013]",0.06291599832883862,0.06295734214770235,0.06259688158023462,0.062144345511167806,0.06172219334589732,0.06288920916410885,0.05938567335643933,0.06037070161737123,0.0649788893322331,0.06305077239170426,0.06419915981739939,0.057953313249520626,0.0630153917712016,0.061132747328332196,0.06359402303855813,0.06063121527463895,0.06670910737802918,0.06196989919078629,0.06190824842080925,0.06256542727310625,0.06227422042934692,0.06484735216414711,105.31050014877668,95.95223946643972,116.397038228463,95.95223946643972
0,800.0,430667.71048217604,4012283.5869327327,True,9.04483413696289,7.73292350769043,10.409969329833984,0.23201750218868256,0.0,0.0,1.0,0.0,0.0,3,2018.0,127.01156821934926,True,63.43494882292201,sar,63.43494882292201,0.05223718067546478,0.0498200355274951,"[0.018407769454627715, 0.07976700097005343]",0.06076941315350053,0.06274935178120786,"[0.05445631796994033, 0.0713301066366824]",0.35166599033593143,0.3514113156162586,"[0.3505146100318694, 0.35204859081975504]",0.06322573795193819,0.06321658702014737,0.061953145545955574,0.06096064261795044,0.058445254222985424,0.06251925325183331,0.06041034079553493,0.05599029875782596,0.062218708855511465,0.06525527969933481,0.0605922411214829,0.05625777524140262,0.061525896897705545,0.06080562728885618,0.06204513767055898,0.06307481276504369,0.06401327048979678,0.06059224112148289,0.055990298757825956,0.06549315325027466,0.0637910764553542,0.061055861755450705,105.17419262491444,95.83121492979858,116.24291492269246,95.83121492979858
0,850.0,430715.30230964045,4012298.9172281832,True,9.373822212219238,8.030501365661621,10.743522644042969,0.23201750218868256,0.0,0.0,1.0,0.0,0.0,3,2018.0,127.01156821934926,True,56.309932474020215,sar,56.309932474020215,0.043967702095928554,0.043322875247629,"[0.030679615757712858, 0.055223308363883145]",0.0617427425208274,0.06104610893254771,"[0.05445631796994033, 0.0682621450609111]",0.3336408213651273,0.3336408213651273,"[0.3336408213651273, 0.3336408213651273]",0.06110520667611011,0.06111849539233498,0.06182775032051075,0.06177897063345835,0.06180406206832161,0.060470321307667586,0.0605922411214829,0.06229206169308385,0.06059224112148289,0.06132391887396044,0.06112256443267152,0.06403950633109096,0.06343684631579899,0.05610161801306819,0.061227146466171556,0.059958344146322264,0.06121967834449894,0.0624508763045421,0.06101452143425339,0.06106309638533775,0.06124298981137401,0.06125581897375393,108.17133127967521,98.50560114599058,119.61726649508917,98.50560114599058
