row,col,offset_row,offset_col,distance_bins,window_overlap_to_peak,amplitude_correlation_to_peak,residual_correlation_to_peak,peak_relative_phase_resultant,signed_slope_rad_s,slope_difference_to_peak,endpoint_msc,min_adjacent_msc
131,62,-2,-3,3.605551275463989,0.004671109378939928,0.6272831886672809,-0.4607937902946489,0.8009801262412142,0.4535201238954655,0.04145447469234648,0.17351998176414357,0.38866593561224316
131,63,-2,-2,2.8284271247461903,0.0049027142746930034,0.6853361802851023,-0.03393911057942719,0.6358500958534153,0.5352056812677406,0.1231400320646216,0.19559921078159562,0.39040869614382623
131,64,-2,-1,2.23606797749979,0.005045441834265422,0.912270753793483,0.3995049020494854,0.9398407346247217,0.45451002929624285,0.042444380093123846,0.1285519216523667,0.633205968245614
131,65,-2,0,2.0,0.06798197904039323,0.435334772136999,-0.283973335947127,0.7008800219177461,0.034644009389683164,-0.37742163981343585,0.1589889233409849,0.7996770332979456
131,66,-2,1,2.23606797749979,0.005045441834265418,-0.0017603796957635395,0.30969125965083993,0.7987760281363726,0.3303850677433232,-0.08168058145979579,0.3464255031689448,0.6737079581329631
131,67,-2,2,2.8284271247461903,0.004902714274693003,0.7758048265656105,-0.21465632145632096,0.48900363538438857,0.19704693032915443,-0.21501871887396456,0.3362625583879453,0.349160513232221
131,68,-2,3,3.605551275463989,0.0046711093789399295,0.5890329410447465,-0.3214551211663889,0.269323696997065,0.02831784479040015,-0.38374780441271883,0.04837858211751876,0.009123550903588499
131,69,-2,4,4.47213595499958,0.004359695307416361,0.24938212989571723,0.3694482113653319,0.2481958307498675,0.2825766053298905,-0.12948904387322852,0.05034393855391861,0.011231584499874646
131,70,-2,5,5.385164807134504,0.003980502251751876,0.24128773807575576,0.573851122727542,0.24532601404033164,-0.698107290328417,-1.110172939531536,0.006908737186140236,0.010806292128866355
131,71,-2,6,6.324555320336759,0.00354790601093379,0.2835520569403884,0.47294983520142286,0.5133404412874543,0.6915277193909246,0.2794620701878056,0.2807793366299169,0.0009427700492343344
132,59,-1,-6,6.082762530298219,0.003641523740600388,0.5747812306084161,-0.536530527080696,0.3533403475435867,0.40752983213629945,-0.0045358170668195474,0.03391423301530323,0.5456375477556669
132,60,-1,-5,5.0990195135927845,0.004085534792803804,0.2780928656816748,0.34519021429560415,0.3019518727069628,0.3165861096741673,-0.09547953952895172,0.0551638333002516,0.6066665290677579
132,61,-1,-4,4.123105625617661,0.004474733523045706,0.052370710834446756,0.4007807325947655,0.3371312901416016,0.15725729739843675,-0.25480835180468225,0.0423598639361896,0.5483561253153513
132,62,-1,-3,3.1622776601683795,0.004794364801640826,0.5326077172582533,-0.01177019557240164,0.8581674257222733,0.4135559538361225,0.0014903046330034808,0.008998164207534161,0.23193297587845232
132,63,-1,-2,2.23606797749979,0.005032080999230325,0.4222065511849943,-0.23334628864478948,0.6629705915789874,0.35364562013840833,-0.058420029064710666,0.06637037353830984,0.40671777878445425
132,64,-1,-1,1.4142135623730951,0.00517857467606934,0.06750690483098089,0.19233455262432284,0.554620896141508,0.5611495777437356,0.14908392854061664,0.3208925107650919,0.7029576263115406
132,65,-1,0,1.0,0.06977580292309772,0.6936151697620879,0.3204578865148304,0.9778194666609608,0.40427595424960533,-0.007789694953513671,0.47622860873450074,0.8046099568825487
132,66,-1,1,1.4142135623730951,0.005178574676069339,0.1587706006871442,-0.5189703634836813,0.8461559451944906,0.4174795022291986,0.005413853026079607,0.5937637169060443,0.8244708000976991
132,67,-1,2,2.23606797749979,0.005032080999230324,0.6843459780145855,-0.31047085092814825,0.7046186300170424,0.34155604301577747,-0.07050960618734153,0.4486416858343322,0.5727383193159555
132,68,-1,3,3.1622776601683795,0.004794364801640829,0.3778734942976622,0.6329479990032033,0.10118488551956425,-0.03997007393300556,-0.45203572313612456,0.05369840823628325,0.02174490004149594
132,69,-1,4,4.123105625617661,0.004474733523045702,0.45147281176587356,0.4597774253523378,0.10456806203269516,-0.215538689811391,-0.62760433901451,0.10874808409374329,0.022416553013435873
132,70,-1,5,5.0990195135927845,0.004085534792803808,0.3486369545277979,0.23198714582831947,0.16906538682997965,0.3001404430129647,-0.11192520619015428,0.11351982515549972,0.010613506296563317
