row,col,offset_row,offset_col,kx_rad_m,ky_rad_m,k_rad_m,wavelength_m,distance_bins,distance_rad_m,mean_power,relative_power,mean_amplitude,relative_amplitude,look_power_cv,peak_relative_phase_resultant,amplitude_correlation_to_peak,residual_correlation_to_peak,window_overlap_to_peak,signed_slope_rad_s,intercept_rad,slope_difference_to_peak,phase_rmse_rad,r2,max_adjacent_step_rad,endpoint_msc,min_adjacent_msc,fixed_peak
127,59,-6,-6,-0.074176493209759,-0.05799863360473464,0.09415940550424942,66.72923722841502,8.48528137423857,0.06363356578517622,174814.294392693,0.10150444912554152,345.77283315109156,0.2789014672365892,1.0750140639146528,0.16234042521775097,0.11712029307232809,0.141617706510559,0.0026507485593162527,0.7142145916079322,-1.9778387521617597,0.3021489424048132,0.5955260487884727,0.9838274516655838,2.8238601140466666,0.25712304141046166,0.06874578278033773,False
127,60,-6,-5,-0.074176493209759,-0.04833219467061221,0.08853334505470455,70.96970416397596,7.810249675906654,0.05496717416966283,40473.84262529409,0.023500796167421754,181.92924271248972,0.1467447059485528,0.9231082801690136,0.3425284292139719,0.3400047883166118,0.3395498734311015,0.002973954376657605,0.4116379892182249,3.969658804816806,-0.00042765998489407986,1.9630143247524752,0.6503263923036597,3.0155144176380926,0.3916973653836118,0.08120431481523745,False
127,61,-6,-4,-0.074176493209759,-0.03866575573648976,0.08364922481153854,75.11349114514312,7.211102550927978,0.046695073200435026,322367.4672445364,0.18717995740753587,508.8466499975909,0.41043732669633315,0.7675594915240378,0.24538657540400055,0.3653393998319208,-0.3367557920138919,0.0032572610490744468,0.6192246476491949,-0.7238038968887031,0.20715899844607594,0.32193399181493276,0.9936498206430359,1.0500110839479706,0.06984809046806649,0.054344754125104415,False
127,62,-6,-3,-0.074176493209759,-0.02899931680236732,0.07964365963403168,78.89121790800765,6.708203932499369,0.039068524025411534,238033.60234661555,0.13821220835228984,417.1231933369856,0.3364528947514554,1.0144807961383426,0.35351547955405094,0.5965482059191013,-0.2189050801209384,0.003489927979623903,0.519331245122073,-6.147010673431232,0.10726559591895396,1.0890845978503607,0.9058135213246262,2.9991598243829527,0.05331314212440818,0.5001903260945827,False
127,63,-6,-2,-0.074176493209759,-0.01933287786824488,0.07665449961721683,81.96759927408571,6.324555320336759,0.03254457498859936,109736.11055566938,0.0637173492581298,298.55507961952327,0.24081547702284803,0.8563010975857286,0.561420514589466,0.7546788542178197,-0.30204650720243564,0.0036629670460073074,0.4952590841343447,0.1506846640398809,0.08319343493122572,0.883650336810063,0.9300005491849991,2.9843964425692375,0.008523180517731141,0.36056315935041716,False
127,64,-6,-1,-0.074176493209759,-0.00966643893412244,0.07480369099559554,83.99565881781878,6.082762530298219,0.027907512181977318,70766.47717303332,0.04108995953081626,244.3003790734607,0.19705346296037668,0.8347576147825863,0.7944752099119317,0.24708763904161213,-0.3057423729662186,0.0037696031495978144,0.7813670445154879,-2.6322568253161442,0.3693013953123689,1.6397801999982113,0.9056903231284,2.825676773800679,0.025236662436993886,0.3104648772199847,False
127,65,-6,0,-0.074176493209759,0.0,0.074176493209759,84.70588235294119,6.0,0.02617993877991494,172748.26647338475,0.10030482739806258,358.5197644483959,0.2891831825731689,1.0574532883958812,0.8019147893934753,0.7885400714273831,0.05947713687316426,0.05079140553482756,0.48201947617138524,1.0650870019018939,0.06995382696826624,0.45615801884059215,0.9792643883964952,1.8502843550421866,0.03965616512126895,0.3420364522415067,False
127,66,-6,1,-0.074176493209759,0.00966643893412244,0.07480369099559554,83.99565881781878,6.082762530298219,0.027907512181977318,119432.05996568903,0.0693472206998916,302.311654055702,0.24384554191396654,0.9396679720912249,0.5937327760543605,0.7126019258972388,0.13578338482905097,0.003769603149597811,0.46638266232350845,0.2642596742674268,0.054317013120389446,0.97883018284328,0.9056767880069754,2.8371423728945357,0.06967795490398457,0.011677920308825918,False
127,67,-6,2,-0.074176493209759,0.01933287786824488,0.07665449961721683,81.96759927408571,6.324555320336759,0.03254457498859936,52104.41613926216,0.03025399081692513,199.04547592554025,0.1605507141105574,1.1304663727790782,0.4441889762395307,0.4142302793007556,-0.15169488522732644,0.0036629670460073074,0.6670281598716202,-1.010927840360548,0.25496251066850123,0.941815853488116,0.954985159901661,2.5955601287839216,0.04174155551004461,0.03549523401106815,False
127,68,-6,3,-0.074176493209759,0.02899931680236732,0.07964365963403168,78.89121790800765,6.708203932499369,0.039068524025411534,58938.98732482722,0.034222427068721015,210.69539051178927,0.16994757227802948,1.2314173802643693,0.19711025232561744,0.3591558407925833,-0.1698215035308458,0.0034899279796239044,0.31387900972216265,-1.5885201814242405,-0.09818663948095635,1.5138835837887656,0.6451543555772457,2.981733201844122,0.13252395488914848,0.022986958216445297,False
127,69,-6,4,-0.074176493209759,0.03866575573648976,0.08364922481153854,75.11349114514312,7.211102550927978,0.046695073200435026,39113.574134730006,0.022710967713877907,174.90450529263538,0.14107853039770193,0.8669366316998826,0.4610787097265635,0.044877020935321914,0.5205692624149,0.0032572610490744554,-0.03983834619331659,-1.502703885475299,-0.4519039953964356,1.9653470332670377,0.01708150688287957,2.750274401422541,0.1566638304689293,0.005984671923782467,False
127,70,-6,5,-0.074176493209759,0.04833219467061221,0.08853334505470455,70.96970416397596,7.810249675906654,0.05496717416966283,30432.354408882926,0.017670290525143822,148.7024905608855,0.11994390195786005,1.1230647963200096,0.16169657753719957,0.5765930279553085,-0.819338258730681,0.0029739543766576127,0.32945319513423543,-3.0680215686392973,-0.08261245406888357,2.2247538011099945,0.48118991055019333,2.983902013765728,0.13471648451063847,0.006054835006398263,False
127,71,-6,6,-0.074176493209759,0.05799863360473464,0.09415940550424942,66.72923722841502,8.48528137423857,0.06363356578517622,30514.54784701552,0.017718015453407652,151.81422802762063,0.12245383929798723,1.1651631557595283,0.1222249952749607,0.31866104600824813,0.49109160158796783,0.0026507485593162557,-0.40775829532812774,4.2275554010002665,-0.8198239445312467,2.073759161006359,0.6205236053251864,3.1320449556164722,0.12962524015771634,0.01215475541066527,False
128,59,-5,-6,-0.06981317007977318,-0.05799863360473464,0.09076188746717198,69.22713357467556,7.810249675906654,0.06196616995129671,164536.7140394477,0.09553685857052532,361.12525677742246,0.29128478097468835,0.8221375785187213,0.21879698745436885,0.6399294169990017,0.30372029007103535,0.002939036283821575,0.737107911266455,-2.6591983729948723,0.32504226206333603,0.5422654998726305,0.9873655825486296,2.6918004883181625,0.18732879338435068,0.0035165127527986995,False
128,60,-5,-5,-0.06981317007977318,-0.04833219467061221,0.08491101081877009,73.99729724794008,7.0710678118654755,0.05302797148764684,39350.5101432003,0.02284854261358123,166.13116489173493,0.13400192611945905,1.2809596720554444,0.4142556678130204,0.22627443412924336,0.44955334319591034,0.0032973930283607534,-0.3980416382107327,-1.8381573602390562,-0.8101072874138517,1.6538544645276707,0.7101358805704261,3.0500739244638027,0.35835552356639316,0.015507182316642287,False
128,61,-5,-4,-0.06981317007977318,-0.03866575573648976,0.07980550972997559,78.73122204768741,6.4031242374328485,0.04439600640925514,297603.8610512284,0.17280117783607174,480.36284997386224,0.38746220298087297,0.8577888273338131,0.09213728514966958,0.098059703488037,-0.032641833161439114,0.003611511312705547,0.6526421557064997,-2.056812675139259,0.24057650650338075,0.5234658693634462,0.9850174459944715,2.1173171242236504,0.02052044933079935,0.12816491910957756,False
128,62,-5,-3,-0.06981317007977318,-0.02899931680236732,0.0755965547600643,83.11470446135768,5.830951894845301,0.03628946256726318,146951.49254528465,0.08532614767461898,334.2708587848014,0.2696239381211824,0.9249608831647083,0.6285084240061009,0.29761955371492915,-0.40959071003168496,0.0038694824237439428,0.5067022134408049,0.5292150860932381,0.0946365642376859,0.5989201671318777,0.9680233090451347,1.899969297835848,0.003960169012644179,0.3453482663029209,False
128,63,-5,-2,-0.06981317007977318,-0.01933287786824488,0.07244058864514982,86.73570196893023,5.385164807134504,0.02915004091052369,113993.77472073301,0.06618952613095197,316.0818819560266,0.2549526515459849,0.7335916800047182,0.840808869485546,0.558452518923675,0.31721606936160607,0.004061340717067173,0.46110541307067193,1.001139030199596,0.04903976386755293,0.5118503327617651,0.9716907071181813,1.5500356913897795,0.011214062389724914,0.5711115080104653,False
128,64,-5,-1,-0.06981317007977318,-0.00966643893412244,0.07047920798543678,89.14948800897267,5.0990195135927845,0.023862203588182092,147914.244397482,0.08588516143685952,351.8734276411345,0.2838222261602521,0.7649948022692994,0.3134670379960533,0.22548717468891358,0.38721130040654744,0.004179574253973709,0.18248033259903346,-0.28200257656390715,-0.22958531660408554,1.4343025805480591,0.40638629523333303,3.0322439156142935,0.035595847585971896,0.6074506628713242,False
128,65,-5,0,-0.06981317007977318,0.0,0.06981317007977318,90.0,5.0,0.02181661564992912,282276.7299665754,0.1639016081365375,470.4730492778706,0.3794850582767827,0.9873966332047658,0.5295811389131531,0.7055983691571126,0.16411391426038557,0.05631533147438922,0.35701378123639604,1.2012433656962571,-0.055051867966722956,1.198161096365087,0.7897004720651212,1.6609505036601149,0.0711222898014495,0.6233052607310182,False
128,66,-5,1,-0.06981317007977318,0.00966643893412244,0.07047920798543678,89.14948800897267,5.0990195135927845,0.023862203588182092,54958.98496558149,0.03191147218715911,196.61241854310487,0.15858820228553058,1.4610208346098215,0.3183543023135045,0.27745021535123215,0.5162201840757992,0.004179574253973705,0.29454250342038973,0.8271282615040461,-0.11752314578272927,1.4290180134751993,0.6424513520613215,2.637440537348276,0.20504498120546447,0.14677674540212762,False
128,67,-5,2,-0.06981317007977318,0.01933287786824488,0.07244058864514982,86.73570196893023,5.385164807134504,0.02915004091052369,34190.48828042529,0.01985241933615535,162.08640212066612,0.13073940760059644,0.9390420525640629,0.3597769093435464,-0.02165002238928419,-0.2710431276931067,0.004061340717067172,0.0434989939478126,-3.094805475731142,-0.3685666552553064,3.266345146873645,0.007445148438159355,2.9977249471599228,0.34092758811404333,0.1501408104669268,False
128,68,-5,3,-0.06981317007977318,0.02899931680236732,0.0755965547600643,83.11470446135768,5.830951894845301,0.03628946256726318,63639.68746155767,0.03695184905072071,214.5086550437501,0.17302336358075568,1.2286910713920594,0.23658144860207234,0.24689363839664968,-0.0025790669907037925,0.0038694824237439415,0.8008717294069608,3.773797780548838,0.38880608020384183,0.7135558656558674,0.9815766048775364,2.338248520905122,0.22626300079848324,0.00442026399570851,False
128,69,-5,4,-0.06981317007977318,0.03866575573648976,0.07980550972997559,78.73122204768741,6.4031242374328485,0.04439600640925514,30717.503275858522,0.017835859815468057,146.0042107257284,0.11776746085870816,1.4395008210229137,0.3478518990892136,0.34185904000237777,0.28155190216687465,0.0036115113127055494,-0.08148847191473918,4.730492918978896,-0.4935541211178582,2.052264293931292,0.06251370831157643,3.094538037662075,0.09541114846512617,0.0012687217671297705,False
128,70,-5,5,-0.06981317007977318,0.04833219467061221,0.08491101081877009,73.99729724794008,7.0710678118654755,0.05302797148764684,28961.97732671475,0.016816528444355192,134.8292632705732,0.10875371269020277,1.4285605352373694,0.19167071769025398,0.3741380938851413,-0.5252730593957649,0.0032973930283607556,0.07192775462639782,2.0092075953050483,-0.34013789457672117,2.3729766643861514,0.03740537974003133,3.0636897819184226,0.05941362447961778,0.007072109672418132,False
128,71,-5,6,-0.06981317007977318,0.05799863360473464,0.09076188746717198,69.22713357467556,7.810249675906654,0.06196616995129671,25304.970498442046,0.014693118200120151,135.22754098851996,0.10907496476455082,1.1607822701937265,0.1635609737338005,0.31238909795722275,0.6719816337685881,0.0029390362838215838,-0.9886017506041788,4.154810044969153,-1.4006673998072978,1.8943441997099637,0.9201205275528573,2.894981709912848,0.38063824271658747,0.004630749956332967,False
129,59,-4,-6,-0.06544984694978737,-0.05799863360473464,0.08745012273157107,71.84878775374483,7.211102550927978,0.060567804317169724,113485.07200029778,0.0658941521766319,283.82547506522525,0.2289345311296426,1.0838722475327938,0.14611574407615585,0.5510013539246096,0.50074110895841,0.003190267509182363,0.7205258078164958,-3.0135517113665156,0.3084601586133768,0.5478432562434585,0.9865155595126985,2.876598695165171,0.08958397496167,0.05191836308723,False
129,60,-4,-5,-0.06544984694978737,-0.04833219467061221,0.0813614374714984,77.2255936281932,6.4031242374328485,0.051386948357191466,352011.17927347426,0.20439232937051935,512.3708961762809,0.4132799948758488,0.8867624995471954,0.3458746432221331,0.41177666022036746,0.17814120188832008,0.0035792568813425123,0.6081769970083545,-0.952944948435813,0.19611134780523548,0.3586929830895252,0.9918427450427771,1.3404645089524398,0.08997613612134076,0.06394777763009597,False
129,61,-4,-4,-0.06544984694978737,-0.03866575573648976,0.07601791323381932,82.65400929717029,5.656854249492381,0.042422377190117475,180061.92173651166,0.10455143978840979,374.67914465112506,0.30221739005298465,0.9093278933934991,0.4750640678895809,0.3897649978814187,0.2168305266949343,0.0039202262535485135,0.5631546490519852,-0.7041242965134922,0.1510889998488662,0.7035404149157375,0.9644122204237743,2.770029941583262,0.06004100841843758,0.33512324821349615,False
129,62,-4,-3,-0.06544984694978737,-0.02899931680236732,0.07158661076454628,87.77039784500279,5.0,0.033846385254422254,393577.58881175285,0.2285275153229444,574.5864529713969,0.46346326091490436,0.6832879647552642,0.59497408122889,0.5837595052170418,0.16632245237427787,0.004200248946151448,0.5540466577464761,-0.14584421098750422,0.1419810085433571,0.24867848777587556,0.9952593764673866,1.153399453204849,0.13285181937720209,0.3243827384774562,False
129,63,-4,-2,-0.06544984694978737,-0.01933287786824488,0.06824545869447331,92.06744928345562,4.47213595499958,0.026045682683607685,507143.00295890856,0.29446831749113855,641.7002039960033,0.5175974260022311,0.8567035462607901,0.6739659613128255,0.8719876835594464,0.23197591319666913,0.004408507443307671,0.5365979172092461,-0.16290739008450483,0.1245322680061271,0.24647091383412553,0.9950365022237585,0.9269891820368169,0.1712627449038,0.6567529899548735,False
129,64,-4,-1,-0.06544984694978737,-0.00966643893412244,0.06615982547904513,94.96979869104501,4.123105625617661,0.019951377432493898,725438.37416133,0.4212196880099762,758.0959057876718,0.6114825693603375,0.8385735288809674,0.7772057581476712,0.5282301689344489,-0.39092852270585104,0.004536847679651458,0.47611770906740647,0.8042659843744193,0.06405205986428747,0.45257076403401253,0.979083949371015,0.830446114163733,0.005661114724713155,0.7178431921917884,False
129,65,-4,0,-0.06544984694978737,0.0,0.06544984694978737,95.99999999999999,4.0,0.017453292519943295,157795.1720191906,0.09162243892080423,355.9003664466389,0.2870703678117865,0.8901952885275798,0.5785095131869974,0.1775303666564671,0.20960490203181872,0.06112921206878332,0.024574204857066972,3.4210615748036677,-0.38749144434605204,2.244412852602665,0.005044772191916125,2.4254820527859393,0.0272153932703604,0.755992392377359,False
129,66,-4,1,-0.06544984694978737,0.00966643893412244,0.06615982547904513,94.96979869104501,4.123105625617661,0.019951377432493898,60461.16464379061,0.035106266521149856,216.0192161338669,0.17424178696163473,0.890451772474333,0.5250375531573648,0.3247980583989746,0.04499855639184367,0.004536847679651456,-0.1906886887986095,-3.759760251849077,-0.6027543380017285,1.893609471329641,0.30015977840737174,3.114530281281317,0.2518720121034659,0.15710382122065158,False
129,67,-4,2,-0.06544984694978737,0.01933287786824488,0.06824545869447331,92.06744928345562,4.47213595499958,0.026045682683607685,34686.76830735863,0.020140580158019946,157.6339349923812,0.1271480334501619,1.1604960408239238,0.48314734360623907,0.5237224378754137,0.28433959807650483,0.00440850744330767,0.5399333368097116,0.3049840059236306,0.12786768760659256,1.4640543745889911,0.8519049034373688,2.954994705968631,0.2021901600381755,0.07588115292243598,False
129,68,-4,3,-0.06544984694978737,0.02899931680236732,0.07158661076454628,87.77039784500279,5.0,0.033846385254422254,24306.99722264365,0.01411365341462397,131.92164896297055,0.10640842173961464,1.2544688521643632,0.10399557452965877,0.3831980184186751,0.18995243661115158,0.004200248946151448,0.7794042072839851,-2.6472969339731236,0.3673385580808661,1.1430944304161188,0.9516038992496523,2.9971630395531115,0.01770165590109253,0.04341383061009518,False
129,69,-4,4,-0.06544984694978737,0.03866575573648976,0.07601791323381932,82.65400929717029,5.656854249492381,0.042422377190117475,32025.272385799035,0.018595204945390454,156.48265426660953,0.12621940675415244,1.0105857523872175,0.3460198921018972,0.4936614572643028,-0.346981218630142,0.003920226253548512,0.3510516426653945,2.481494817526741,-0.061014006537724486,2.3203345317313455,0.4918987058906058,3.0140674485256875,0.14603955718516373,0.018213259264145455,False
129,70,-4,5,-0.06544984694978737,0.04833219467061221,0.0813614374714984,77.2255936281932,6.4031242374328485,0.051386948357191466,26414.593589411244,0.015337411511357044,134.76409114320455,0.10870114464493329,1.205155470881166,0.155370983525504,0.2668882968537285,-0.12477863881914006,0.00357925688134251,0.1954090627726563,0.6451064573651739,-0.2166565864304627,1.8484687874354164,0.32095707597633694,3.1078243423726937,0.05265218862136278,0.0007876100759341749,False
129,71,-4,6,-0.06544984694978737,0.05799863360473464,0.08745012273157107,71.84878775374483,7.211102550927978,0.060567804317169724,28385.256065179776,0.016481660096463718,137.24664416684996,0.110703579811622,1.236666188437295,0.29370577714534096,0.398469428625557,0.46419497790831477,0.003190267509182357,-0.26159762963238636,6.053368708915627,-0.6736632788355054,3.607369265940474,0.1819495759881513,3.0686992134282147,0.4084995597637803,0.004559410816928483,False
130,59,-3,-6,-0.061086523819801536,-0.05799863360473464,0.08423422637149007,74.59183253455028,6.708203932499369,0.05945745368451527,57500.45401833329,0.03338715480833935,189.11212421247487,0.1525384410175454,1.3523831598296792,0.22044941399925458,0.6849338736193193,-0.1996353668185707,0.0033956594328459623,-0.1298627813935756,-6.92990707438029,-0.5419284305966946,2.6078845997885804,0.09492127915467719,3.123440644584708,0.06708703013134008,0.05934042294481427,False
130,60,-3,-5,-0.061086523819801536,-0.04833219467061221,0.07789457255845965,80.66268420003298,5.830951894845301,0.050073429484188296,892029.1492832458,0.51794921986486,848.7604075648475,0.6846128449273579,0.732376388452003,0.3492101191363651,0.7761364875070591,0.05969313231300602,0.0038096922457842674,0.6028550475208171,-0.8863688905326468,0.1907893983176981,0.15540696297746906,0.9984312680179827,0.941616898579435,0.05332610601054447,0.28677348974053635,False
130,61,-3,-4,-0.061086523819801536,-0.03866575573648976,0.07229525613109805,86.91006358405933,5.0,0.04082141552303049,406604.73131865537,0.23609161600725515,546.0189845772758,0.44042065002570907,0.8197637885389241,0.6980235316569471,0.5165887648306442,-0.40068733319547706,0.004172613493519892,0.21193097647557135,-1.1297848359621132,-0.20013467272754765,1.7276946991620556,0.38890754290721086,3.079976319310843,0.07407551632422293,0.45846487600553204,False
