scenario,look,time_s,H_real,H_imag,H_abs,H_phase_rad,Tt_real,Tt_imag,Tvb_real,Tvb_imag,cancellation_ratio,relative_abs,transfer_slope_rad_s,phase_curvature_rms_rad,synthetic_imposed_s_wave,synthetic_recovered_variable_s,synthetic_recovered_constant_s
T13_depth10,30,21.487042001798237,-0.5741044099881694,0.4454657271006054,0.726660572474615,2.481700853692207,0.0,0.030928434275715316,-0.5741044099881694,0.41453729282489005,0.9832351740395967,0.9477624854683336,0.006214978832261645,0.00119206350499881,0.4,0.40621497883226176,0.4
T13_depth10,31,22.191503827842293,-0.5741454639657352,0.4410341130815733,0.7239848773932225,2.4865716956781205,0.0,0.03061871229900279,-0.5741454639657352,0.4104154007825705,0.9831818505487603,0.9442726533283291,0.006214978832261645,0.00119206350499881,0.4,0.40621497883226176,0.4
T13_depth20,0,0.35534731021679394,-0.5708499177109164,0.3621392803702368,0.6760284660704999,2.576272203387336,0.0,0.040280929186975026,-0.5708499177109164,0.3218583511832618,0.9718431913636024,1.0303370627835398,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,1,1.0594467117244886,-0.5710210089111987,0.3594075445857999,0.674713847288728,2.5798268664275255,0.0,0.039966430787566495,-0.5710210089111987,0.31944111379823337,0.971837993470591,1.0283334482580093,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,2,1.764063059292087,-0.5711879275738196,0.3566722727423698,0.6734023750695288,2.5833965352098534,0.0,0.039651964195094896,-0.5711879275738196,0.31702030854727486,0.9718345070918312,1.0263346294181666,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,3,2.4684216667974654,-0.571350485152924,0.35393645007403374,0.6720955196811615,2.5869773689651874,0.0,0.03933786658998942,-0.571350485152924,0.3145985834840443,0.9718327671715314,1.0243428471043832,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,4,3.172825122794375,-0.5715087507555717,0.3511988942650592,0.6707927515434214,2.590570960441275,0.0,0.039023995731609966,-0.5715087507555717,0.3121748985334492,0.9718328028221653,1.0223572941818426,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,5,3.8772216143410563,-0.5716627095193744,0.34845981381660024,0.6694942085635486,2.5941770870244025,0.0,0.03871036922537184,-0.5716627095193744,0.3097494445912284,0.9718346452697965,1.0203781808353922,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,6,4.58166149264895,-0.5718123695415159,0.3457189968457994,0.6681998284501045,2.597796077715812,0.0,0.03839695658036653,-0.5718123695415159,0.30732204026543286,0.9718383262578293,1.0184054121264596,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,7,5.28587569742117,-0.5719576726170175,0.3429774865432294,0.6669101405294318,2.601426600444558,0.0,0.03808387064540895,-0.5719576726170175,0.30489361589782044,0.9718438755703424,1.0164397948029509,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,8,5.981358516737583,-0.5720969452197892,0.34026830979172634,0.6656406217910177,2.6050247629912335,0.0,0.037774869541792766,-0.5720969452197892,0.3024934402499336,0.9718512224425527,1.0145049173921086,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,9,6.673092111757245,-0.5722313013812574,0.3375718666969992,0.6643819891190489,2.6086163619148945,0.0,0.037467701655228156,-0.5722313013812574,0.300104165041771,0.9718604016790682,1.0125866314685918,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,10,7.454959389028037,-0.5723781660901726,0.33452157747591216,0.6629641399153667,2.6126917546619866,0.0,0.03712067494213264,-0.5723781660901726,0.29740090253377954,0.9718730660967653,1.0104256831397687,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,11,8.103828571296766,-0.5724959417813222,0.33199144279268067,0.6617929596510141,2.616082323692184,0.0,0.03683317687205694,-0.5724959417813222,0.2951582659206237,0.9718854397714962,1.0086406836994681,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,12,8.80783016797774,-0.5726196181085856,0.32924287880600167,0.6605256242473004,2.61977596270254,0.0,0.03652121989162627,-0.5726196181085856,0.2927216589143754,0.9719008265058942,1.0067091339157528,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,13,9.512258919147031,-0.5727390433806205,0.32649105223552743,0.659262026058236,2.623484857896161,0.0,0.03620925981241428,-0.5727390433806205,0.29028179242311314,0.9719182928000148,1.0047832800323697,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,14,10.216818173596257,-0.5728541593273393,0.32373711923602744,0.6580027433300522,2.6272075113616418,0.0,0.03589742190739231,-0.5728541593273393,0.2878396973286351,0.9719378687077627,1.0028640033561778,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,15,10.921192327154113,-0.572964911919811,0.32098231766472984,0.6567483829783659,2.630942295594318,0.0,0.03558584007422367,-0.572964911919811,0.2853964775905062,0.9719595805630028,1.0009522288891335,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,16,11.625467205567109,-0.5730713148199952,0.31822629597580754,0.655498823278883,2.6346897270068763,0.0,0.035274468137111104,-0.5730713148199952,0.28295182783869643,0.9719834656481477,0.9990477711108665,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,17,12.330642284515337,-0.5731735080313065,0.31546517179907685,0.6542523556909331,2.638455149837613,0.0,0.03496286181399217,-0.5731735080313065,0.2805023099850847,0.9720095976365081,0.99714802602929,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,18,13.034391449393064,-0.573271157747568,0.3127079973650919,0.653013102411677,2.6422262521259827,0.0,0.034652036155898874,-0.573271157747568,0.278055961209193,0.9720379250485099,0.9952592762977652,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,19,13.738752659938966,-0.573364550508073,0.30994683065370243,0.6517775276976029,2.646013923140968,0.0,0.034341089027067395,-0.573364550508073,0.27560574162663504,0.9720685628112494,0.9933761330787402,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,20,14.443135563070491,-0.5734535995372303,0.3071839733786925,0.6505467118685079,2.649815065092014,0.0,0.0340302738886837,-0.5734535995372303,0.27315369949000884,0.9721015260317546,0.9915002428909369,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,21,15.147523617335109,-0.5735382998215187,0.3044194804715401,0.6493207231043229,2.6536296473284025,0.0,0.03371959075306246,-0.5735382998215187,0.27069988971847764,0.9721368522636669,0.9896317096475984,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,22,15.851900022832066,-0.5736186464439881,0.3016534230864343,0.6480996367905142,2.6574576154390113,0.0,0.033409041419903786,-0.5736186464439881,0.2682443816665305,0.9721745791130227,0.987770648243945,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,23,16.55631466498908,-0.5736946420758016,0.2988855981241568,0.6468834076651813,2.6612992943876246,0.0,0.03309859692380097,-0.5736946420758016,0.26578700120035587,0.9722147484868979,0.9859169896961749,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,24,17.260750170310974,-0.5737662814654545,0.29611607379488075,0.6456721109869857,2.665154633770497,0.0,0.032788258766854074,-0.5737662814654545,0.26332781502802666,0.9722573991829766,0.9840708487062463,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,25,17.965121558686505,-0.573833553528144,0.29334517772615026,0.6444659342819634,2.6690232186415734,0.0,0.032478057459980746,-0.573833553528144,0.26086712026616954,0.9723025658701053,0.9822325110831661,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,26,18.669477690902887,-0.5738964608506091,0.2905727243445815,0.6432648411889824,2.672905347981148,0.0,0.03216796598961474,-0.5738964608506091,0.25840475835496673,0.9723502915705553,0.9804019214088215,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,27,19.373934429971335,-0.573955010153594,0.2877982484439427,0.6420686766131902,2.676801716202038,0.0,0.0318579262044005,-0.573955010153594,0.2559403222395422,0.9724006256312836,0.9785788433026713,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,28,20.078338171839263,-0.5740091853907004,0.28502235067732135,0.6408777459847717,2.680711521397893,0.0,0.031547999078432525,-0.5740091853907004,0.2534743515988888,0.972453598787166,0.9767637422717987,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,29,20.782669142875097,-0.5740589834740004,0.2822451127885361,0.6396921292310983,2.6846346853480085,0.0,0.031238187479572514,-0.5740589834740004,0.25100692530896357,0.9725092506260992,0.9749567401337564,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,30,21.487042001798237,-0.5741044099881694,0.2794660781419653,0.6385116775752149,2.6885718914897514,0.0,0.030928434275715316,-0.5741044099881694,0.24853764386624996,0.9725676324336658,0.97315761013713,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T13_depth20,31,22.191503827842293,-0.5741454639657352,0.2766850577942715,0.637336359388862,2.6925234492570773,0.0,0.03061871229900279,-0.5741454639657352,0.2460663454952687,0.9726287917382765,0.9713663040771917,0.005322751774437767,0.0005017253140960945,0.4,0.4053227517744378,0.4
T17p902_depth10,0,0.35534731021679394,-0.4250548232726571,0.4400040026049924,0.6117802915228341,2.3389150971309554,0.0,0.040280929186975026,-0.4250548232726571,0.3997230734180174,0.9807912470366402,1.060378406669105,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
T17p902_depth10,1,1.0594467117244886,-0.4251822177727581,0.43668748312030736,0.6094882084373001,2.3428460896252674,0.0,0.039966430787566495,-0.4251822177727581,0.39672105233274085,0.9806915979888257,1.0564056153846035,0.006233970151655464,0.0012262412955211372,0.4,0.4062339701516555,0.40000000000000013
