transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
12,15900.0,446950.2542283056,4011567.3821098562,True,26.592945098876953,25.987060546875,27.05907440185547,0.46000000834465027,0.0,0.0,2016.0,130.16481749208126,True,50.19442890773481,0.045784340549458596,0.04369377810965229,"[0.033747577333484144, 0.05215534678811186]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.43757448673833,147.9242491761711,185.96677153916673,147.9242491761711
12,16000.0,447044.18788644025,4011601.681787252,True,26.521106719970703,25.987077713012695,27.036949157714844,0.46000000834465027,0.0,0.0,2016.0,142.0032502336585,False,50.19442890773481,0.04463111453302009,0.038439793512435816,"[0.027611654181941572, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.17332039933748,147.70801742201135,185.6470655989868,147.70801742201135
12,16100.0,447138.12154457497,4011635.981464647,True,26.4445858001709,25.987085342407227,26.97923469543457,0.46000000834465027,0.0,0.0,2016.0,142.0032502336585,False,33.690067525979785,0.04429850089110542,0.03290296185038688,"[0.015339807878856429, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.2541156931122,147.7744897043676,185.74438806009007,147.7744897043676
12,16200.0,447232.0552027096,4011670.281142043,True,26.378253936767578,25.987146377563477,26.8674373626709,0.46000000834465027,0.0,0.0,2016.0,144.69975524972054,True,33.690067525979785,0.04344844456108288,0.034870549065048675,"[0.021475731030399, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",164.92819637308358,147.50752679437815,185.35040043987436,147.50752679437815
12,16300.0,447325.9888608443,4011704.580819438,True,26.33523178100586,25.987146377563477,26.753215789794922,0.46000000834465027,0.0,0.0,2016.0,150.57195460481162,True,51.34019174590991,0.04339171367095573,0.037763566975990086,"[0.027611654181941572, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",164.78119177734334,147.3873411990961,185.17242438576147,147.3873411990961
12,16400.0,447419.922518979,4011738.880496834,True,26.30837059020996,25.98716926574707,26.660268783569336,0.4099999964237213,0.0,0.0,2016.0,150.57195460481162,True,56.309932474020215,0.04330303557537879,0.03852048262608245,"[0.027611654181941572, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",164.65243947616943,147.28187926085135,185.01678216693355,147.28187926085135
12,16500.0,447513.85617711366,4011773.180174229,True,26.30739402770996,25.987213134765625,26.626523971557617,0.4099999964237213,0.0,0.0,2016.0,150.57195460481162,True,56.309932474020215,0.04331946577846976,0.04306256963617941,"[0.039883500485026716, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",164.8720994301848,147.46189175201187,185.282214350439,147.46189175201187
12,16600.0,447607.7898352483,4011807.479851625,True,26.324033737182617,26.00129508972168,26.62526512145996,0.4099999964237213,0.0,0.0,2016.0,142.0032502336585,True,56.309932474020215,0.04357749531310123,0.04314331082150557,"[0.039883500485026716, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",164.77229253133285,147.38009867298467,185.16161074205218,147.38009867298467
12,16700.0,447701.72349338303,4011841.7795290207,True,26.36530876159668,26.056612014770508,26.666919708251953,0.4099999964237213,0.0,0.0,2016.0,142.0032502336585,True,56.309932474020215,0.04405486814371249,0.0432896577071246,"[0.039883500485026716, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",164.84838416461665,147.44254596701083,185.253451703105,147.44254596701083
12,16800.0,447795.6571515177,4011876.079206416,True,26.423063278198242,26.10919189453125,26.732051849365234,0.3799999952316284,0.0,0.0,2016.0,142.0032502336585,True,56.309932474020215,0.0216749294813266,0.02913727292486976,"[0.015339807878856429, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.09757373394385,147.64652617679542,185.55484215066,147.64652617679542
12,16900.0,447889.59080965235,4011910.3788838116,True,26.48723030090332,26.15583038330078,26.860912322998047,0.36000001430511475,0.0,0.0,2016.0,142.0032502336585,True,56.309932474020215,0.020113087842589056,0.02873613383399526,"[0.015339807878856429, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.21419618802176,147.74200618105402,185.6958763211633,147.74200618105402
12,17000.0,447983.52446778707,4011944.678561207,True,26.563297271728516,26.222318649291992,26.978805541992188,0.3400000035762787,0.0,0.0,2016.0,284.006500467317,False,56.309932474020215,0.020319650036433625,0.018904069720362546,"[0.015339807878856429, 0.021475731030399]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.47160897405996,147.95258251212027,186.00737347145346,147.95258251212027
12,17100.0,448077.4581259217,4011978.9782386026,True,26.64493179321289,26.28460121154785,27.092653274536133,0.3400000035762787,0.0,0.0,2016.0,156.500115435698,True,38.65980825409009,0.04047041704759212,0.039999074079835696,"[0.033747577333484144, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.44106499582432,147.92761200384686,185.9703932821989,147.92761200384686
12,17200.0,448171.3917840564,4012013.277915998,True,26.72125816345215,26.356184005737305,27.192848205566406,0.3400000035762787,0.0,0.0,2016.0,148.0911925375358,True,57.9946167919165,0.040748036036584695,0.031367040776292675,"[0.015339807878856429, 0.04601942363656929]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.77584964290276,148.20129175972136,186.37574523498395,148.20129175972136
12,17300.0,448265.3254421911,4012047.5775933936,True,26.783618927001953,26.435644149780273,27.276878356933594,0.3400000035762787,0.0,0.0,2016.0,124.06426272059022,True,56.309932474020215,0.015339807878856429,0.03572123037775385,"[0.015339807878856429, 0.05829126993965443]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.7700192458444,148.1966965754005,186.36848236987603,148.1966965754005
12,17400.0,448359.25910032575,4012081.8772707894,True,26.848567962646484,26.519287109375,27.338308334350586,0.3400000035762787,0.0,0.0,2016.0,130.16481749208126,True,56.309932474020215,0.015339807878856429,0.015339807878856427,"[0.015339807878856429, 0.015339807878856429]",0.04256796686382659,0.04256796686382659,"[0.04256796686382659, 0.04256796686382659]",0.15684953556130699,0.15684953556130699,"[0.15684953556130699, 0.15684953556130699]",165.866865340847,148.2758546120397,186.48575608432057,148.2758546120397
