time_start_s,time_stop_s,centre_uniform_output_k_s,centre_uniform_time_s,support_duration_s,point,plan,look_index,k_row_cycles_per_m,k_col_low_cycles_per_m,k_col_high_cycles_per_m,frequency_supported,declared_processed_frequency_supported,required_frequency_min_hz,required_frequency_max_hz,within_processing_time_guard,kernel_status,error,requested_angle_low_rad,requested_angle_high_rad,available_angle_low_rad,available_angle_high_rad
1.7601779095163206,2.672385377233606,2.2166547552590683,2.2162816433749635,0.9122074677172853,SCP,three_nonoverlap,1,64.73675320801252,-0.3704294586003051,0.3703084032216775,True,True,9703795186.625263,9703940207.113325,True,geometry_identified_not_vendor_exact,,,,,
1.777610448352956,2.655030897388803,2.216665870161233,2.2163206728708795,0.8774204490358468,SCP,three_nonoverlap,1,67.30335913233846,-0.3704294586003051,0.3703084032216775,True,False,10088519736.13098,10088659226.45558,True,geometry_identified_not_vendor_exact,,,,,
0.7865630073771471,1.7413041740963926,1.264341438069927,1.26393359073677,0.9547411667192455,SCP,three_nonoverlap,2,62.17014728368656,0.3703084032216775,1.11104626504366,True,True,9319221551.600761,9320429130.0925,True,geometry_identified_not_vendor_exact,,,,,
0.8434756113861253,1.7601779095163206,1.3022027880962346,1.301826760451223,0.9167022981301953,SCP,three_nonoverlap,2,64.73675320801252,0.3703084032216775,1.11104626504366,True,True,9703940117.804789,9705099823.925007,True,geometry_identified_not_vendor_exact,,,,,
0.8960320710668521,1.777610448352956,1.3371690512425647,1.336821259709904,0.8815783772861039,SCP,three_nonoverlap,2,67.30335913233846,0.3703084032216775,1.11104626504366,True,False,10088659140.355145,10089774624.75918,True,geometry_identified_not_vendor_exact,,,,,
,,,,,ROI_centre,two_nonoverlap,0,62.17014728368656,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.017557706899550742,0.0,-0.01650699784934248,0.029728773329482143
,,,,,ROI_centre,two_nonoverlap,0,64.73675320801252,-1.091677404463252,0.0,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.016861734442933058,0.0,-0.01650699784934248,0.029728773329482143
2.389333191591422,3.675991206907384,3.033406656643037,3.032662199249403,1.286658015315962,ROI_centre,two_nonoverlap,0,67.30335913233846,-1.091677404463252,0.0,True,False,10102580382.590857,10103861986.495163,True,geometry_identified_not_vendor_exact,,,,,
0.9863103237124669,2.389333191591422,1.688704296318427,1.6878217576519443,1.4030228678789551,ROI_centre,two_nonoverlap,1,62.17014728368656,0.0,1.091677404463252,True,True,9332057895.655928,9333296801.223848,True,geometry_identified_not_vendor_exact,,,,,
1.0421376951843748,2.389333191591422,1.7165491964790707,1.7157354433878984,1.3471954964070472,ROI_centre,two_nonoverlap,1,64.73675320801252,0.0,1.091677404463252,True,True,9717318606.285986,9718505626.79459,True,geometry_identified_not_vendor_exact,,,,,
1.0936922531622044,2.389333191591422,1.742265429129537,1.7415127223768132,1.2956409384292176,ROI_centre,two_nonoverlap,1,67.30335913233846,0.0,1.091677404463252,True,False,10102579315.770288,10103718412.183895,True,geometry_identified_not_vendor_exact,,,,,
,,,,,ROI_centre,three_nonoverlap,0,62.17014728368656,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.017871101693554572,-0.005958246703156359,-0.01650699784934248,0.029728773329482143
,,,,,ROI_centre,three_nonoverlap,0,64.73675320801252,-1.1111673204222876,-0.3704294586003051,False,,,,False,not_identifiable_outside_geometry_support,band outside geometric support,-0.01716271147224295,-0.005722026475209748,-0.01650699784934248,0.029728773329482143
