transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
15,5400.0,436565.56596007245,4008464.3080485584,True,20.734752655029297,20.182292938232422,21.381282806396484,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,130.84192051198752,True,72.0,fixed,60.25511870305778,0.04269835876632661,0.045509096414052104,"[0.039883500485026716, 0.05215534678811186]",0.04162591882902534,0.041800976469883774,"[0.041800976469883774, 0.041800976469883774]",0.20823789195547604,0.20823789195547607,"[0.20823789195547604, 0.20823789195547604]",150.81417059793714,135.73271140720098,168.53892120096063,135.73271140720098
15,5500.0,436639.5510095291,4008531.5851803115,True,20.841047286987305,20.313385009765625,21.492340087890625,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,143.03852457360946,True,72.0,fixed,66.80140948635182,0.042004636275252055,0.04489687465877057,"[0.039883500485026716, 0.05215534678811186]",0.04156281278610614,0.04153714009587515,"[0.04103398607594094, 0.041800976469883774]",0.20823789195547604,0.20823789195547607,"[0.20823789195547604, 0.20823789195547604]",151.11367877865538,135.986411434796,168.8912468271517,135.986411434796
15,5600.0,436713.53605898574,4008598.8623120645,True,20.93986701965332,20.44094467163086,21.54936981201172,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,143.03852457360946,True,72.0,fixed,63.43494882292201,0.04147453022039814,0.04067589233698532,"[0.033747577333484144, 0.04601942363656929]",0.04149780129477136,0.04147959981309975,"[0.04103398607594094, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.39161655298517,136.22178740404138,169.21825834222966,136.22178740404138
15,5700.0,436787.5211084424,4008666.1394438175,True,21.027095794677734,20.544858932495117,21.59914779663086,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,143.03852457360946,True,72.0,fixed,63.43494882292201,0.04119572848366765,0.040406935973316446,"[0.033747577333484144, 0.04601942363656929]",0.050922043963881794,0.05100486119719763,"[0.05100486119719763, 0.05100486119719763]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.63644467512327,136.4290720109544,169.50637350300792,136.4290720109544
15,5800.0,436861.50615789904,4008733.41657557,True,21.086650848388672,20.611549377441406,21.634185791015625,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,143.03852457360946,True,72.0,fixed,63.43494882292201,0.042166315272364155,0.042689977258629004,"[0.027611654181941572, 0.05829126993965443]",0.04103398607594094,0.04138660635535054,"[0.04103398607594094, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.80306487178098,136.57008569115033,169.70251691879653,136.57008569115033
15,5900.0,436935.4912073557,4008800.693707323,True,21.148202896118164,20.665790557861328,21.675121307373047,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,140.0711431948962,False,72.0,fixed,90.0,0.044645031847028685,0.04533309072206332,"[0.027611654181941572, 0.064427193091197]",0.04103398607594094,0.04133772910955409,"[0.04103398607594094, 0.041800976469883774]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.9745724159278,136.7151636121511,169.90449596250795,136.7151636121511
15,6000.0,437009.47625681234,4008867.970839076,True,21.202285766601562,20.69122314453125,21.722667694091797,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,131.6504261700043,False,72.0,fixed,45.0,0.04677007013885414,0.045497757991060137,"[0.027611654181941572, 0.064427193091197]",0.04103398607594094,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",152.12457177789852,136.84197473450854,170.08122899990005,136.84197473450854
15,6100.0,437083.461306269,4008935.247970829,True,21.257192611694336,20.74799346923828,21.76483917236328,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,113.60260018692681,True,72.0,fixed,45.0,0.04940571497581516,0.045486179993923646,"[0.027611654181941572, 0.064427193091197]",0.04103398607594094,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",152.27642299873452,136.97030621370652,170.26019566396846,136.97030621370652
15,6200.0,437157.44635572564,4009002.525102582,True,21.320661544799805,20.821815490722656,21.81866455078125,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,155.70655667603555,False,72.0,fixed,45.0,0.050196738439710016,0.045453643273660596,"[0.027611654181941572, 0.064427193091197]",0.04103398607594094,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",152.45150833152704,137.1182267148985,170.4665983625135,137.1182267148985
15,6300.0,437231.4314051823,4009069.802234335,True,21.394153594970703,20.894744873046875,21.866313934326172,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,159.92193217393245,False,72.0,fixed,60.25511870305778,0.0497626316294138,0.0450891059836695,"[0.027611654181941572, 0.064427193091197]",0.04125850966545511,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",152.6534590033156,137.2887622917366,170.7047656756916,137.2887622917366
15,6400.0,437305.41645463894,4009137.0793660874,True,21.469919204711914,20.95956802368164,21.945632934570312,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,159.92193217393245,False,72.0,fixed,51.34019174590991,0.0404287894078342,0.04273394919955444,"[0.027611654181941572, 0.05829126993965443]",0.041193293889550495,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",152.86075929583637,137.46371932035305,170.94935190965884,137.46371932035305
15,6500.0,437379.4015040956,4009204.3564978405,True,21.535472869873047,20.999710083007812,21.990211486816406,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,158.2160494462784,True,72.0,fixed,51.34019174590991,0.03938910395601097,0.04003147538890432,"[0.027611654181941572, 0.05215534678811186]",0.041138112485732674,0.041033986075940936,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547607,"[0.20823789195547604, 0.20823789195547604]",153.0396295245471,137.6146303757346,171.16045365323419,137.6146303757346
15,6600.0,437453.38655355223,4009271.6336295935,True,21.58198356628418,21.053138732910156,22.00765037536621,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,158.2160494462784,True,72.0,fixed,51.34019174590991,0.03828733959632423,0.03936664589940381,"[0.027611654181941572, 0.05215534678811186]",0.04109026344810959,0.041033986075940936,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",153.16662395781083,137.7217830715888,171.31032181693539,137.7217830715888
15,6700.0,437527.3716030089,4009338.910761346,True,21.610187530517578,21.091655731201172,22.001205444335938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,162.8156743689768,True,72.0,fixed,59.03624346792648,0.037242393629262585,0.03706086194002611,"[0.027611654181941572, 0.04601942363656929]",0.04105557929093734,0.04103398607594095,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",153.24398151034035,137.78709191799277,171.4015694538638,137.78709191799277
15,6800.0,437601.35665246553,4009406.187893099,True,21.62839698791504,21.15365219116211,21.98485565185547,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,59.03624346792648,0.03604982157205056,0.03925358009650278,"[0.027611654181941572, 0.05215534678811186]",0.04104583911951137,0.04103398607594095,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",153.29426981356423,137.82958414279526,171.46084548987804,137.82958414279526
15,6900.0,437675.3417019222,4009473.465024852,True,21.647348403930664,21.20074462890625,21.9718017578125,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,175.61455118592883,True,72.0,fixed,59.03624346792648,0.03587522160189275,0.033690396789994845,"[0.009203884727313857, 0.05829126993965443]",0.04104885212355555,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547607,"[0.20823789195547604, 0.20823789195547604]",153.3465197396831,137.87372385099542,171.522445196127,137.87372385099542
15,7000.0,437749.32675137883,4009540.7421566052,True,21.672529220581055,21.244003295898438,21.988189697265625,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,204.79999999999976,False,72.0,fixed,59.03624346792648,0.009203884727313857,0.011774077601624307,"[0.009203884727313857, 0.015339807878856429]",0.04100892923893725,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",153.4151394288246,137.9316083138684,171.60344041839562,137.9316083138684
15,7100.0,437823.3118008355,4009608.019288358,True,21.704078674316406,21.292407989501953,22.01671600341797,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,157.07442971594122,True,72.0,fixed,63.43494882292201,0.009203884727313857,0.011487546138001521,"[0.009203884727313857, 0.015339807878856429]",0.04092425715104513,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",153.49994330404436,138.00302002284408,171.70368216566285,138.00302002284408
15,7200.0,437897.2968502921,4009675.296420111,True,21.743511199951172,21.298259735107422,22.263992309570312,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,511.99999999999943,False,72.0,fixed,63.43494882292201,0.009203884727313857,0.009203884727313857,"[0.009203884727313857, 0.009203884727313857]",0.040874766313196656,0.041033986075940936,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",153.6044815957254,138.09089321613405,171.82743054976243,138.09089321613405
15,7300.0,437971.2818997488,4009742.573551864,True,21.787389755249023,21.27517318725586,22.447021484375,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,511.99999999999943,False,72.0,fixed,90.0,0.009203884727313857,0.009203884727313857,"[0.009203884727313857, 0.009203884727313857]",0.040867587913355395,0.04103398607594094,"[0.04103398607594094, 0.04103398607594094]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",153.71950915086194,138.1874419778826,171.96375834486813,138.1874419778826
