transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p95,survey_points,implied_eta_awac,z_p50,z_p5,implied_eta_wr17
2,700.0,775.6546663242721,3436.761310974417,117.80582228695603,113.19100947488319,94.39870535499512,False,10.481088932037073,16.548032257502587,8.408836148541775,13.076075780414001,16.548032257502587,10.481088932037073,,,,,,
2,750.0,825.6255957209319,3439.224022415225,127.99999999999986,115.15227556850223,89.99999999999962,False,10.893581279123358,17.33020832136025,8.725949327547154,13.626619225627675,17.33020832136025,10.893581279123358,,,,,,
2,800.0,875.5966331744781,3441.6864376674403,102.39999999999988,114.28381376923248,89.99999999999969,False,10.709579901067164,16.97937005639162,8.584636564091635,13.380594712102457,16.97937005639162,10.709579901067164,,,,,,
2,850.0,925.5677786819767,3444.1485567262152,113.77777777777767,114.28381376923251,89.99999999999966,False,10.70957990106717,16.97937005639163,8.584636564091639,13.380594712102468,16.97937005639163,10.70957990106717,,,,,,
2,900.0,975.5390322388013,3446.610379589748,109.43546878142905,113.519461772953,85.91438322002486,False,10.549410279719917,16.676514002069556,8.461439438620962,13.167016361898485,16.676514002069556,10.549410279719917,,,,,,
2,950.0,1025.5103938422637,3449.0719062539415,117.80582228695603,117.87510977667348,85.60129464500419,False,11.48465046076062,18.479496915332767,9.178321347875308,14.421892945164585,18.479496915332767,11.48465046076062,,,,,,
2,1000.0,1075.4818634855403,3451.5331367143945,124.17824001860234,118.23461948250572,75.96375653207325,False,11.56432940631589,18.637159012110313,9.239118903602796,14.529694170498837,18.637159012110313,11.56432940631589,,,,,,
2,1050.0,1125.4534411647412,3453.994070971552,124.17824001860234,117.15373510284238,75.96375653207325,False,11.32593339203462,18.167424598003326,9.05708418277415,14.207583908377105,18.167424598003326,11.32593339203462,,,,,,
2,1100.0,1175.4251268788707,3456.4547090182737,115.57532630693886,114.39878002207365,73.610459665965,False,10.733814228628773,17.025397643339872,8.603261652903853,13.412956895353508,17.025397643339872,10.733814228628773,,,,,,
2,1150.0,1225.3969206220881,3458.9150508531548,104.03104688311235,110.35742148028969,61.69924423399351,False,9.904080259131842,15.478995532127612,7.963324467070703,12.31182407263756,15.478995532127612,9.904080259131842,,,,,,
2,1200.0,1275.3688223899987,3461.375096470998,104.03104688311235,106.90221684571152,61.69924423399351,False,9.229733387454825,14.263553948004782,7.439858437824909,11.426910580391198,14.263553948004782,9.229733387454825,,,,,,
2,1250.0,1325.3408321784677,3463.8348458714995,103.97144730968249,107.66774892278757,66.03751102542165,False,9.376434046565956,14.52502997128295,7.55398991241341,11.618684734009495,14.52502997128295,9.376434046565956,,,,,,
2,1350.0,1425.285175800718,3468.75345599929,118.6374546152431,116.35614913969275,79.99202019855836,False,11.152238965748982,17.828857896825753,8.924207259867236,13.973694196444278,17.828857896825753,11.152238965748982,,,,,,
2,1400.0,1475.257509626215,3471.2123167218256,118.6374546152431,124.0942490207348,79.99202019855836,False,12.919255102773208,21.430812076436982,10.266143109317305,16.38584986955509,21.430812076436982,12.919255102773208,,,,,,
2,1450.0,1525.2299514576277,3473.670881211077,124.17824001860234,126.26016858335795,75.96375653207325,False,13.44808249238005,22.58678644249698,10.663430749710129,17.122853473901518,22.58678644249698,13.44808249238005,,,,,,
2,1500.0,1575.2025012879,3476.1291494660377,134.9238468338506,129.51744702707944,71.56505117707773,False,14.273588278741025,24.479992530255092,11.279511149977694,18.288679563112307,24.479992530255092,14.273588278741025,,,,,,
2,1550.0,1625.1751591138516,3478.5871214811114,134.9238468338506,132.77472547080095,71.56505117707773,False,15.137217238713728,26.59785820540943,11.918603806000018,19.529915408292997,26.59785820540943,15.137217238713728,,,,,,
2,1600.0,1675.1479249330412,3481.04479725295,134.9238468338506,134.9238468338506,71.56505117707773,False,15.729001183601948,28.14685788809403,12.353255039105006,20.39421045148876,28.14685788809403,15.729001183601948,,,,,,
2,1650.0,1725.1207987396263,3483.502176780151,134.9238468338506,132.23744513003854,71.56505117707773,False,14.992045331092886,26.230767045498094,11.811569386487877,19.319645307712378,26.230767045498094,14.992045331092886,,,,,,
2,1750.0,1825.0668702998514,3488.416047083194,124.17824001860234,129.5429932709832,75.96375653207325,False,14.280210425477161,24.495662989071672,11.28443290460503,18.298110867020693,24.495662989071672,14.280210425477161,,,,,,
2,1800.0,1875.040068046422,3490.872537853887,129.52689296049664,124.24757168425658,71.56505117707776,False,12.956177365127347,21.510211768908377,10.293947076181663,16.437067899637967,21.510211768908377,12.956177365127347,,,,,,
2,1900.0,1974.9867874476004,3495.7846306110687,119.03758207367079,121.35196984869854,54.462322208025576,False,12.271732566886403,20.06784278289683,9.776945570823877,15.493231298960946,20.06784278289683,12.271732566886403,,,,,,
2,1950.0,2024.9603090963542,3498.240232592009,119.03758207367079,120.7231386634117,54.462322208025576,False,12.126619846789207,19.76964445247012,9.666905384827647,15.29461119678408,19.76964445247012,12.126619846789207,,,,,,
