transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
1,5000.0,435542.45489756373,4011356.482326662,False,19.62462043762207,18.780967712402344,20.574726104736328,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,511.99999999999943,False,,,,,,,,,,,,,,,,
1,5100.0,435640.0732717047,4011378.1768658385,False,19.842491149902344,18.94400405883789,20.869518280029297,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,511.99999999999943,False,,,,,,,,,,,,,,,,
1,5200.0,435737.6916458457,4011399.8714050143,False,20.07705307006836,19.136329650878906,21.132434844970703,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,137.76338821044462,True,,,,,,,,,,,,,,,,
1,5300.0,435835.3100199867,4011421.5659441906,False,20.31011390686035,19.32274627685547,21.324203491210938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,131.10976505128534,True,,,,,,,,,,,,,,,,
1,5400.0,435932.92839412775,4011443.260483367,False,20.56730842590332,19.525238037109375,21.593116760253906,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,183.17868871678252,False,,,,,,,,,,,,,,,,
1,5500.0,436030.54676826874,4011464.955022543,False,20.806142807006836,19.731395721435547,21.850677490234375,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,178.79815571701178,True,,,,,,,,,,,,,,,,
1,5600.0,436128.16514240974,4011486.649561719,False,21.035634994506836,19.932418823242188,22.106796264648438,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,174.02236463599075,True,,,,,,,,,,,,,,,,
1,5700.0,436225.7835165507,4011508.3441008953,False,21.28413200378418,20.21701431274414,22.319866180419922,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,168.34456300068567,True,,,,,,,,,,,,,,,,
1,5800.0,436323.4018906918,4011530.0386400716,False,21.514474868774414,20.48865509033203,22.466007232666016,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,168.34456300068567,True,,,,,,,,,,,,,,,,
1,5900.0,436421.02026483277,4011551.733179248,False,21.741191864013672,20.762264251708984,22.618946075439453,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,170.07714274045927,True,,,,,,,,,,,,,,,,
1,6000.0,436518.63863897376,4011573.427718424,False,21.9595947265625,21.03509521484375,22.775409698486328,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,186.18181818181793,True,,,,,,,,,,,,,,,,
1,6100.0,436616.25701311475,4011595.1222576,False,22.146793365478516,21.24808120727539,22.868907928466797,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,204.79999999999976,True,,,,,,,,,,,,,,,,
1,6200.0,436713.87538725574,4011616.8167967764,False,22.312583923339844,21.455333709716797,22.94122314453125,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,409.5999999999993,False,,,,,,,,,,,,,,,,
1,6300.0,436811.4937613968,4011638.5113359527,False,22.423320770263672,21.683746337890625,22.975326538085938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,457.9467217919564,False,,,,,,,,,,,,,,,,
1,6400.0,436909.1121355378,4011660.2058751285,False,22.50556182861328,21.925899505615234,22.975326538085938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,101.76593817599031,True,,,,,,,,,,,,,,,,
1,6500.0,437006.7305096788,4011681.900414305,False,22.564910888671875,22.118701934814453,22.979400634765625,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,146.2857142857141,True,,,,,,,,,,,,,,,,
1,6600.0,437104.34888381977,4011703.594953481,False,22.61039161682129,22.248825073242188,22.98563003540039,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,136.53333333333316,True,,,,,,,,,,,,,,,,
1,6700.0,437201.9672579608,4011725.2894926574,False,22.642047882080078,22.32079315185547,22.98563003540039,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,146.2857142857141,True,,,,,,,,,,,,,,,,
1,6800.0,437299.5856321018,4011746.9840318332,False,22.672523498535156,22.311527252197266,22.994503021240234,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,146.2857142857141,True,,,,,,,,,,,,,,,,
1,6900.0,437397.2040062428,4011768.6785710095,False,22.685291290283203,22.300312042236328,23.005661010742188,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,157.53846153846138,True,,,,,,,,,,,,,,,,
1,7000.0,437494.8223803838,4011790.373110186,False,22.696577072143555,22.314849853515625,23.03165054321289,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,186.18181818181793,True,,,,,,,,,,,,,,,,
1,7100.0,437592.44075452484,4011812.067649362,False,22.707496643066406,22.330551147460938,23.050601959228516,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,186.18181818181793,True,,,,,,,,,,,,,,,,
1,7200.0,437690.05912866583,4011833.762188538,False,22.723575592041016,22.330551147460938,23.081905364990234,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,204.79999999999976,False,,,,,,,,,,,,,,,,
1,7300.0,437787.6775028068,4011855.4567277143,False,22.76459503173828,22.341064453125,23.113338470458984,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,203.78361655500555,True,,,,,,,,,,,,,,,,
1,7400.0,437885.2958769478,4011877.1512668906,False,22.797765731811523,22.347312927246094,23.116352081298828,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,191.62609506871448,False,,,,,,,,,,,,,,,,
1,7500.0,437982.91425108886,4011898.845806067,False,22.818618774414062,22.40463638305664,23.116352081298828,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,248.35648003720468,False,,,,,,,,,,,,,,,,
1,7600.0,438080.53262522985,4011920.5403452427,False,22.803890228271484,22.332111358642578,23.1163272857666,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,127.01156821934931,False,,,,,,,,,,,,,,,,
1,7700.0,438178.15099937085,4011942.234884419,False,22.768062591552734,22.177696228027344,23.116249084472656,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,157.53846153846138,False,,,,,,,,,,,,,,,,
1,7800.0,438275.76937351184,4011963.9294235953,False,22.71552848815918,22.011741638183594,23.116199493408203,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,146.2857142857141,True,,,,,,,,,,,,,,,,
1,7900.0,438373.3877476528,4011985.623962771,False,22.650232315063477,21.95183563232422,23.116147994995117,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,155.7565828802744,True,,,,,,,,,,,,,,,,
1,8000.0,438471.0061217939,4012007.3185019474,False,22.592138290405273,21.9429874420166,23.116121292114258,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,134.16894097006954,True,,,,,,,,,,,,,,,,
1,8100.0,438568.62449593487,4012029.0130411237,False,22.546600341796875,21.943065643310547,23.117197036743164,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,134.16894097006954,True,,,,,,,,,,,,,,,,
1,8200.0,438666.24287007586,4012050.7075803,False,22.515954971313477,21.945049285888672,23.107982635498047,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,134.16894097006954,True,,,,,,,,,,,,,,,,
1,8300.0,438763.86124421685,4012072.402119476,False,22.4949893951416,21.949031829833984,23.082868576049805,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,134.5867635727328,True,,,,,,,,,,,,,,,,
1,8400.0,438861.4796183579,4012094.096658652,False,22.487831115722656,21.949031829833984,23.126388549804688,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,124.52206598358647,True,,,,,,,,,,,,,,,,
1,8500.0,438959.0979924989,4012115.7911978285,False,22.515905380249023,21.954971313476562,23.22081756591797,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,124.52206598358647,True,,,,,,,,,,,,,,,,
1,8600.0,439056.7163666399,4012137.485737005,False,22.58319091796875,21.970569610595703,23.258956909179688,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,189.33766697821136,False,,,,,,,,,,,,,,,,
1,8700.0,439154.3347407809,4012159.1802761806,False,22.695274353027344,21.98961639404297,23.320579528808594,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,187.3031457330254,False,,,,,,,,,,,,,,,,
1,8800.0,439251.9531149219,4012180.874815357,False,22.81219482421875,22.055557250976562,23.418750762939453,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,248.35648003720468,True,,,,,,,,,,,,,,,,
1,8900.0,439349.5714890629,4012202.569354533,False,22.922500610351562,22.187286376953125,23.590293884277344,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,239.70026945767506,True,,,,,,,,,,,,,,,,
1,9000.0,439447.1898632039,4012224.2638937095,False,23.01542854309082,22.31055450439453,23.726791381835938,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,228.9733608959782,True,,,,,,,,,,,,,,,,
1,9100.0,439544.8082373449,4012245.9584328854,False,23.075613021850586,22.411649703979492,23.769737243652344,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,228.9733608959782,True,,,,,,,,,,,,,,,,
1,9200.0,439642.4266114859,4012267.6529720617,False,23.111597061157227,22.482017517089844,23.78900146484375,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,197.47563925500637,True,,,,,,,,,,,,,,,,
1,9300.0,439740.04498562694,4012289.347511238,False,23.124788284301758,22.511764526367188,23.80219268798828,3.009999990463257,0.0,0.9998141954663694,0.0,0.0001858045336306206,0.0,4,1868.0,197.47563925500637,True,,,,,,,,,,,,,,,,
1,9400.0,439837.66335976793,4012311.0420504143,False,23.066007614135742,22.430255889892578,23.80219268798828,3.0399999618530273,0.0,0.9812424551954685,0.0,0.018757544804531526,0.0,4,1868.0,181.01933598375595,True,,,,,,,,,,,,,,,,
1,9500.0,439935.2817339089,4012332.73658959,False,22.941892623901367,22.014789581298828,23.81668472290039,3.069999933242798,0.0,0.9197920534719644,0.0,0.08020794652803565,0.0,4,1868.0,170.0771427404593,True,,,,,,,,,,,,,,,,
1,9600.0,440032.9001080499,4012354.4311287664,False,22.783443450927734,21.50689125061035,23.81668472290039,3.0899999141693115,0.0,0.8182239955460703,0.0,0.18177600445392966,0.0,4,1868.0,144.0967771607636,True,,,,,,,,,,,,,,,,
2,5000.0,435518.8139332152,4011395.4104844485,False,19.563947677612305,18.732807159423828,20.50539779663086,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,511.99999999999943,False,,,,,,,,,,,,,,,,
2,5100.0,435614.68070046476,4011423.8633039417,False,19.775043487548828,18.88458824157715,20.77120590209961,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,511.99999999999943,False,,,,,,,,,,,,,,,,
2,5200.0,435710.5474677143,4011452.3161234353,False,20.00230598449707,19.071372985839844,21.053539276123047,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,144.0967771607636,True,,,,,,,,,,,,,,,,
2,5300.0,435806.4142349638,4011480.768942929,False,20.2318172454834,19.264739990234375,21.26370620727539,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,131.10976505128534,True,,,,,,,,,,,,,,,,
