acquisition_id,instrument_id,family,product,variable,role,sensor_time_utc,timestamp_original,timestamp_original_units,offset_seconds,interval_distance_seconds,observation_duration_seconds,interval_start_utc,interval_end_utc,units,value,tensor_pointer,original_sample_index,position_id,status,within_tolerance,representative_eligible,qc_flag,valid_fraction,interpretation,duplicate_status,spectral_status,spectral_valid_bin_fraction
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalWaveEnergyDensity,next_qc,2021-10-13T23:29:59.999997+00:00,1634167799.9999967,seconds since 1970-01-01 00:00:00,1784.3309967517853,,1800,,,m2 s deg-1,,waves__waverider-17m__4e2d54ee6b11/variables/directionalWaveEnergyDensity/5,617,position_5bce09b36faf58300d314da1,retrieved,True,True,1.0,1.0,2D Wave Energy Density Spectrum,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalWaveEnergyDensity,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,m2 s deg-1,,waves__waverider-17m__4e2d54ee6b11/variables/directionalWaveEnergyDensity/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,2D Wave Energy Density Spectrum,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalPeakSpread,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,deg,25.0523,waves__waverider-17m__4e2d54ee6b11/variables/directionalPeakSpread/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,Directional spread at peak frequency with cos(2*theta) circular moments,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalPeakSpread,previous_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,deg,25.0523,waves__waverider-17m__4e2d54ee6b11/variables/directionalPeakSpread/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,Directional spread at peak frequency with cos(2*theta) circular moments,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalPeakSpread,next_qc,2021-10-13T23:29:59.999997+00:00,1634167799.9999967,seconds since 1970-01-01 00:00:00,1784.3309967517853,,1800,,,deg,25.123804,waves__waverider-17m__4e2d54ee6b11/variables/directionalPeakSpread/5,617,position_5bce09b36faf58300d314da1,retrieved,True,True,1.0,1.0,Directional spread at peak frequency with cos(2*theta) circular moments,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalPeakSpread,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,deg,25.0523,waves__waverider-17m__4e2d54ee6b11/variables/directionalPeakSpread/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,Directional spread at peak frequency with cos(2*theta) circular moments,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveDirectionEstimator,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,8.0,waves__waverider-17m__4e2d54ee6b11/variables/waveDirectionEstimator/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,"Estimator for directional spectra - 1,4,6 = IMLE, 5,7=Longuet-Higgins cos(2*theta)",unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveDirectionEstimator,previous_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,8.0,waves__waverider-17m__4e2d54ee6b11/variables/waveDirectionEstimator/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,"Estimator for directional spectra - 1,4,6 = IMLE, 5,7=Longuet-Higgins cos(2*theta)",unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveDirectionEstimator,next_qc,2021-10-13T23:29:59.999997+00:00,1634167799.9999967,seconds since 1970-01-01 00:00:00,1784.3309967517853,,1800,,,,8.0,waves__waverider-17m__4e2d54ee6b11/variables/waveDirectionEstimator/5,617,position_5bce09b36faf58300d314da1,retrieved,True,True,1.0,1.0,"Estimator for directional spectra - 1,4,6 = IMLE, 5,7=Longuet-Higgins cos(2*theta)",unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveDirectionEstimator,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,8.0,waves__waverider-17m__4e2d54ee6b11/variables/waveDirectionEstimator/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,"Estimator for directional spectra - 1,4,6 = IMLE, 5,7=Longuet-Higgins cos(2*theta)",unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA1Value,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveA1Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,a1 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA1Value,previous_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveA1Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,a1 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA1Value,next_qc,2021-10-13T23:29:59.999997+00:00,1634167799.9999967,seconds since 1970-01-01 00:00:00,1784.3309967517853,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveA1Value/5,617,position_5bce09b36faf58300d314da1,retrieved,True,True,1.0,1.0,a1 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA1Value,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveA1Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,a1 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveB1Value,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveB1Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,b1 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveB1Value,previous_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveB1Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,b1 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveB1Value,next_qc,2021-10-13T23:29:59.999997+00:00,1634167799.9999967,seconds since 1970-01-01 00:00:00,1784.3309967517853,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveB1Value/5,617,position_5bce09b36faf58300d314da1,retrieved,True,True,1.0,1.0,b1 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveB1Value,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveB1Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,b1 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA2Value,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveA2Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,a2 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA2Value,previous_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveA2Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,a2 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA2Value,next_qc,2021-10-13T23:29:59.999997+00:00,1634167799.9999967,seconds since 1970-01-01 00:00:00,1784.3309967517853,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveA2Value/5,617,position_5bce09b36faf58300d314da1,retrieved,True,True,1.0,1.0,a2 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA2Value,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveA2Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,a2 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveB2Value,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveB2Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,b2 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveB2Value,previous_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveB2Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,b2 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveB2Value,next_qc,2021-10-13T23:29:59.999997+00:00,1634167799.9999967,seconds since 1970-01-01 00:00:00,1784.3309967517853,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveB2Value/5,617,position_5bce09b36faf58300d314da1,retrieved,True,True,1.0,1.0,b2 Fourier coefficient,unique,,
TDX-1_record_11,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveB2Value,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,-15.668996572494507,,1800,,,,,waves__waverider-17m__4e2d54ee6b11/variables/waveB2Value/4,616,position_8be944c3806ef632394925d3,retrieved,True,True,1.0,1.0,b2 Fourier coefficient,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveHs,nearest_context,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,m,1.1006101,waves__awac-11m__ac63f1b339a0/variables/waveHs/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Significant wave height computed for spectral frquencies between 0.04 and 0.5 Hz,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveHs,previous_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,m,1.1006101,waves__awac-11m__ac63f1b339a0/variables/waveHs/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Significant wave height computed for spectral frquencies between 0.04 and 0.5 Hz,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveHs,next_qc,2021-10-14T00:00:01.999999+00:00,1634169601.9999993,seconds since 1970-01-01 00:00:00,3586.3309993743896,,,,,m,1.1118224,waves__awac-11m__ac63f1b339a0/variables/waveHs/3,308,position_29b66b4983801339d0fcc9e6,retrieved,True,True,1.0,1.0,Significant wave height computed for spectral frquencies between 0.04 and 0.5 Hz,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveHs,nearest_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,m,1.1006101,waves__awac-11m__ac63f1b339a0/variables/waveHs/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Significant wave height computed for spectral frquencies between 0.04 and 0.5 Hz,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTp,nearest_context,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,8.316009,waves__awac-11m__ac63f1b339a0/variables/waveTp/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period of a parobolic fit to the peak of the energy density spectrum using the peak and two surrounding points.  Computed for wave periods between 2 and 25 seconds,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTp,previous_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,8.316009,waves__awac-11m__ac63f1b339a0/variables/waveTp/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period of a parobolic fit to the peak of the energy density spectrum using the peak and two surrounding points.  Computed for wave periods between 2 and 25 seconds,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTp,next_qc,2021-10-14T00:00:01.999999+00:00,1634169601.9999993,seconds since 1970-01-01 00:00:00,3586.3309993743896,,,,,s,8.350731,waves__awac-11m__ac63f1b339a0/variables/waveTp/3,308,position_29b66b4983801339d0fcc9e6,retrieved,True,True,1.0,1.0,Period of a parobolic fit to the peak of the energy density spectrum using the peak and two surrounding points.  Computed for wave periods between 2 and 25 seconds,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTp,nearest_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,8.316009,waves__awac-11m__ac63f1b339a0/variables/waveTp/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period of a parobolic fit to the peak of the energy density spectrum using the peak and two surrounding points.  Computed for wave periods between 2 and 25 seconds,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm,nearest_context,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,6.6289864,waves__awac-11m__ac63f1b339a0/variables/waveTm/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm,previous_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,6.6289864,waves__awac-11m__ac63f1b339a0/variables/waveTm/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm,next_qc,2021-10-14T00:00:01.999999+00:00,1634169601.9999993,seconds since 1970-01-01 00:00:00,3586.3309993743896,,,,,s,6.86909,waves__awac-11m__ac63f1b339a0/variables/waveTm/3,308,position_29b66b4983801339d0fcc9e6,retrieved,True,True,1.0,1.0,Period for the mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm,nearest_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,6.6289864,waves__awac-11m__ac63f1b339a0/variables/waveTm/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm1,nearest_context,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,5.3664713,waves__awac-11m__ac63f1b339a0/variables/waveTm1/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the 1st moment mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm1,previous_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,5.3664713,waves__awac-11m__ac63f1b339a0/variables/waveTm1/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the 1st moment mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm1,next_qc,2021-10-14T00:00:01.999999+00:00,1634169601.9999993,seconds since 1970-01-01 00:00:00,3586.3309993743896,,,,,s,5.7108145,waves__awac-11m__ac63f1b339a0/variables/waveTm1/3,308,position_29b66b4983801339d0fcc9e6,retrieved,True,True,1.0,1.0,Period for the 1st moment mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm1,nearest_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,5.3664713,waves__awac-11m__ac63f1b339a0/variables/waveTm1/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the 1st moment mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm2,nearest_context,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,4.7933083,waves__awac-11m__ac63f1b339a0/variables/waveTm2/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the 2nd moment mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm2,previous_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,4.7933083,waves__awac-11m__ac63f1b339a0/variables/waveTm2/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the 2nd moment mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm2,next_qc,2021-10-14T00:00:01.999999+00:00,1634169601.9999993,seconds since 1970-01-01 00:00:00,3586.3309993743896,,,,,s,5.136079,waves__awac-11m__ac63f1b339a0/variables/waveTm2/3,308,position_29b66b4983801339d0fcc9e6,retrieved,True,True,1.0,1.0,Period for the 2nd moment mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveTm2,nearest_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,s,4.7933083,waves__awac-11m__ac63f1b339a0/variables/waveTm2/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Period for the 2nd moment mean of the energy density spectrum,unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,wavePeakDirectionPeakFrequency,nearest_context,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,degree,70.0,waves__awac-11m__ac63f1b339a0/variables/wavePeakDirectionPeakFrequency/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Wave direction is from true north (MET convention),unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,wavePeakDirectionPeakFrequency,previous_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,degree,70.0,waves__awac-11m__ac63f1b339a0/variables/wavePeakDirectionPeakFrequency/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Wave direction is from true north (MET convention),unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,wavePeakDirectionPeakFrequency,next_qc,2021-10-14T00:00:01.999999+00:00,1634169601.9999993,seconds since 1970-01-01 00:00:00,3586.3309993743896,,,,,degree,75.0,waves__awac-11m__ac63f1b339a0/variables/wavePeakDirectionPeakFrequency/3,308,position_29b66b4983801339d0fcc9e6,retrieved,True,True,1.0,1.0,Wave direction is from true north (MET convention),unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,wavePeakDirectionPeakFrequency,nearest_qc,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,degree,70.0,waves__awac-11m__ac63f1b339a0/variables/wavePeakDirectionPeakFrequency/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,Wave direction is from true north (MET convention),unique,,
TDX-1_record_11,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waveMeanDirection,nearest_context,2021-10-13T23:00:00.500001+00:00,1634166000.5000007,seconds since 1970-01-01 00:00:00,-15.168999195098877,,,,,degree,64.31241,waves__awac-11m__ac63f1b339a0/variables/waveMeanDirection/2,307,position_21401612f26cf336ea2911b0,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted over and computed from a1 & b1",unique,,
