acquisition_id,instrument_id,family,product,variable,role,sensor_time_utc,timestamp_original,timestamp_original_units,offset_seconds,interval_distance_seconds,observation_duration_seconds,interval_start_utc,interval_end_utc,units,value,tensor_pointer,status,within_tolerance,representative_eligible,qc_flag,valid_fraction,interpretation
COSMO_1941935,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202106.nc,waveMeanDirection,nearest_context,2021-06-29T23:00:00.500001+00:00,1625007600.5000007,seconds since 1970-01-01 00:00:00,188.58800077438354,,,,,degree,90.99792,waves__awac-11m/variables/waveMeanDirection/412,qc_unknown,True,False,,1.0,"Wave direction is from true north (MET convention), energy weighted over and computed from a1 & b1"
COSMO_1941935,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202106.nc,directionalPeakSpread,nearest_context,2021-06-29T23:00:00.500001+00:00,1625007600.5000007,seconds since 1970-01-01 00:00:00,188.58800077438354,,,,,deg,32.016754,waves__awac-11m/variables/directionalPeakSpread/412,qc_unknown,True,False,,1.0,Directional spread at peak frequency with cos(2*theta) circular moments
COSMO_1941935,FRF:8m-array,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202106.nc,waveHs,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,,,,m,0.5347453,waves__8m-array/variables/waveHs/693,qc_unknown,True,False,,1.0,Significant wave height computed for spectral frquencies between 0.04 and 0.5 Hz
COSMO_1941935,FRF:8m-array,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202106.nc,waveTp,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,,,,s,7.214519,waves__8m-array/variables/waveTp/693,qc_unknown,True,False,,1.0,Period of a parobolic fit to the peak of the energy density spectrum using the peak and two surrounding points.  Computed for wave periods between 2 and 25 seconds
COSMO_1941935,FRF:8m-array,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202106.nc,waveTm,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,,,,s,6.5347757,waves__8m-array/variables/waveTm/693,qc_unknown,True,False,,1.0,Period for the mean of the energy density spectrum
COSMO_1941935,FRF:8m-array,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202106.nc,wavePeakDirectionPeakFrequency,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,,,,degree,90.0,waves__8m-array/variables/wavePeakDirectionPeakFrequency/693,qc_unknown,True,False,,1.0,Wave direction is from true north (MET convention)
COSMO_1941935,FRF:8m-array,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202106.nc,waveMeanDirection,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,,,,degree,89.8044,waves__8m-array/variables/waveMeanDirection/693,qc_unknown,True,False,,1.0,"Wave direction is from true north (MET convention), energy weighted over and computed from a1 & b1"
COSMO_1941935,FRF:8m-array,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202106.nc,directionalPeakSpread,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,,,,deg,19.60752,waves__8m-array/variables/directionalPeakSpread/693,qc_unknown,True,False,,1.0,Directional spread at peak frequency with cos(2*theta) circular moments
COSMO_1941935,FRF:waverider-26m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202106.nc,waveHs,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,1800,,,m,0.8719761,waves__waverider-26m/variables/waveHs/1390,qc_unknown,True,False,,1.0,Significant wave height computed for spectral frquencies between 0.04 and 0.5 Hz
COSMO_1941935,FRF:waverider-26m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202106.nc,waveTp,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,1800,,,s,6.802721,waves__waverider-26m/variables/waveTp/1390,qc_unknown,True,False,,1.0,Period of a parobolic fit to the peak of the energy density spectrum using the peak and two surrounding points.  Computed for wave periods between 2 and 25 seconds
COSMO_1941935,FRF:waverider-26m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202106.nc,waveTm,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,1800,,,s,5.753143,waves__waverider-26m/variables/waveTm/1390,qc_unknown,True,False,,1.0,Period for the mean of the energy density spectrum
COSMO_1941935,FRF:waverider-26m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202106.nc,wavePeakDirectionPeakFrequency,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,1800,,,degree,135.0,waves__waverider-26m/variables/wavePeakDirectionPeakFrequency/1390,qc_unknown,True,False,,1.0,Wave direction is from true north (MET convention)
COSMO_1941935,FRF:waverider-26m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202106.nc,waveMeanDirection,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,1800,,,degree,134.20616,waves__waverider-26m/variables/waveMeanDirection/1390,qc_unknown,True,False,,1.0,"Wave direction is from true north (MET convention), energy weighted over and computed from a1 & b1"
COSMO_1941935,FRF:waverider-26m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202106.nc,directionalPeakSpread,nearest_context,2021-06-29T23:00:00.000003+00:00,1625007600.0000033,seconds since 1970-01-01 00:00:00,188.08800339698792,,1800,,,deg,23.598991,waves__waverider-26m/variables/directionalPeakSpread/1390,qc_unknown,True,False,,1.0,Directional spread at peak frequency with cos(2*theta) circular moments
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,cellSize,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m,,currents__awac-11m/variables/cellSize/1,missing,True,False,1.0,0.0,Bin Cell Size
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,blankDist,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m,0.4099999964237213,currents__awac-11m/variables/blankDist/1,retrieved,True,True,1.0,1.0,Blanking Distance from Gauge
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,blankDist,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,m,0.4099999964237213,currents__awac-11m/variables/blankDist/0,outside_tolerance,False,False,1.0,1.0,Blanking Distance from Gauge
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,blankDist,next_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m,0.4099999964237213,currents__awac-11m/variables/blankDist/1,retrieved,True,True,1.0,1.0,Blanking Distance from Gauge
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,blankDist,nearest_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m,0.4099999964237213,currents__awac-11m/variables/blankDist/1,retrieved,True,True,1.0,1.0,Blanking Distance from Gauge
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,maxCell,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,index,40.0,currents__awac-11m/variables/maxCell/1,retrieved,True,True,1.0,1.0,Index of Last Valid Bin
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,maxCell,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,index,40.0,currents__awac-11m/variables/maxCell/0,outside_tolerance,False,False,1.0,1.0,Index of Last Valid Bin
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,maxCell,next_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,index,40.0,currents__awac-11m/variables/maxCell/1,retrieved,True,True,1.0,1.0,Index of Last Valid Bin
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,maxCell,nearest_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,index,40.0,currents__awac-11m/variables/maxCell/1,retrieved,True,True,1.0,1.0,Index of Last Valid Bin
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveTime,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,index,900.0,currents__awac-11m/variables/aveTime/1,retrieved,True,True,1.0,1.0,Averaging Time in Seconds
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveTime,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,index,900.0,currents__awac-11m/variables/aveTime/0,outside_tolerance,False,False,1.0,1.0,Averaging Time in Seconds
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveTime,next_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,index,900.0,currents__awac-11m/variables/aveTime/1,retrieved,True,True,1.0,1.0,Averaging Time in Seconds
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveTime,nearest_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,index,900.0,currents__awac-11m/variables/aveTime/1,retrieved,True,True,1.0,1.0,Averaging Time in Seconds
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,meanPressure,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,dbar,10.880999565124512,currents__awac-11m/variables/meanPressure/1,retrieved,True,True,1.0,1.0,Mean Sea Water Pressure
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,meanPressure,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,dbar,10.763999938964844,currents__awac-11m/variables/meanPressure/0,outside_tolerance,False,False,1.0,1.0,Mean Sea Water Pressure
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,meanPressure,next_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,dbar,10.880999565124512,currents__awac-11m/variables/meanPressure/1,retrieved,True,True,1.0,1.0,Mean Sea Water Pressure
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,meanPressure,nearest_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,dbar,10.880999565124512,currents__awac-11m/variables/meanPressure/1,retrieved,True,True,1.0,1.0,Mean Sea Water Pressure
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveE,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,-0.026611540466547012,currents__awac-11m/variables/aveE/1,retrieved,True,True,1.0,1.0,Vertically Averaged Eastward Sea Water Current
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveE,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,m s-1,-0.045263610780239105,currents__awac-11m/variables/aveE/0,outside_tolerance,False,False,1.0,1.0,Vertically Averaged Eastward Sea Water Current
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveE,next_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,-0.026611540466547012,currents__awac-11m/variables/aveE/1,retrieved,True,True,1.0,1.0,Vertically Averaged Eastward Sea Water Current
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveE,nearest_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,-0.026611540466547012,currents__awac-11m/variables/aveE/1,retrieved,True,True,1.0,1.0,Vertically Averaged Eastward Sea Water Current
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveN,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,0.28852733969688416,currents__awac-11m/variables/aveN/1,retrieved,True,True,1.0,1.0,Vertically Averaged Northward Sea Water Current
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveN,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,m s-1,0.24388006329536438,currents__awac-11m/variables/aveN/0,outside_tolerance,False,False,1.0,1.0,Vertically Averaged Northward Sea Water Current
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveN,next_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,0.28852733969688416,currents__awac-11m/variables/aveN/1,retrieved,True,True,1.0,1.0,Vertically Averaged Northward Sea Water Current
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,aveN,nearest_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,0.28852733969688416,currents__awac-11m/variables/aveN/1,retrieved,True,True,1.0,1.0,Vertically Averaged Northward Sea Water Current
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentSpeed,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,0.28975197672843933,currents__awac-11m/variables/currentSpeed/1,retrieved,True,True,1.0,1.0,Vertically Averaged Current Speed
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentSpeed,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,m s-1,0.2480449080467224,currents__awac-11m/variables/currentSpeed/0,outside_tolerance,False,False,1.0,1.0,Vertically Averaged Current Speed
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentSpeed,next_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,0.28975197672843933,currents__awac-11m/variables/currentSpeed/1,retrieved,True,True,1.0,1.0,Vertically Averaged Current Speed
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentSpeed,nearest_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,0.28975197672843933,currents__awac-11m/variables/currentSpeed/1,retrieved,True,True,1.0,1.0,Vertically Averaged Current Speed
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentDirection,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,degree,354.7303771972656,currents__awac-11m/variables/currentDirection/1,retrieved,True,True,1.0,1.0,Vertically Averaged Current Direction
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentDirection,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,degree,349.48565673828125,currents__awac-11m/variables/currentDirection/0,outside_tolerance,False,False,1.0,1.0,Vertically Averaged Current Direction
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentDirection,next_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,degree,354.7303771972656,currents__awac-11m/variables/currentDirection/1,retrieved,True,True,1.0,1.0,Vertically Averaged Current Direction
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentDirection,nearest_qc,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,degree,354.7303771972656,currents__awac-11m/variables/currentDirection/1,retrieved,True,True,1.0,1.0,Vertically Averaged Current Direction
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentEast,nearest_context,2021-06-29T23:45:00.000003+00:00,1625010300.0000033,seconds since 1970-01-01 00:00:00,2888.088003396988,,,,,m s-1,,currents__awac-11m/variables/currentEast/1,retrieved,True,True,1.0,1.0,Eastward current profile. Direction is towards true-E
COSMO_1941935,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,currentEast,previous_qc,2021-06-29T21:45:00+00:00,1625003100.0,seconds since 1970-01-01 00:00:00,-4311.911999940872,,,,,m s-1,,currents__awac-11m/variables/currentEast/0,outside_tolerance,False,False,1.0,1.0,Eastward current profile. Direction is towards true-E
