formula,bin_width_origin,valid_bin_fraction,status,valid_bin_count,valid_bandwidth_hz,m0_m2,m1,m2,Hm0_m,Tm01_s,Tm02_s,Tp_bin_s,peak_bin,partial_integral,swell_partitions,directional_reconstruction,instrument_id,offset_seconds,product,tensor_pointer,integral_qc,published_Hs_m,Hm0_minus_published_Hs_m,peak_band_caveat
mn=sum_valid(E(f)*df*f**n); Hm0=4sqrt(m0); Tm01=m0/m1; Tm02=sqrt(m0/m2),reconstructed_midpoint_edges,1.0,complete_spectrum,62,0.46499999999999997,0.13269171363750001,0.020508326477831247,0.004011169209566204,1.457074952842166,6.470138544992197,5.751570002145762,9.30232558139535,9,False,not inferred,none,FRF:waverider-17m,-436.6159965991974,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waves__waverider-17m__4e2d54ee6b11/variables/waveEnergyDensity/3,"see_variable_qc_association; spectrum summary is diagnostic, not representative by default",1.457075,-4.7157833860111964e-08,Published peak-frequency mean/mode and spread retained separately; all-frequency mean direction NOT assigned to Tp
mn=sum_valid(E(f)*df*f**n); Hm0=4sqrt(m0); Tm01=m0/m1; Tm02=sqrt(m0/m2),reconstructed_midpoint_edges,1.0,complete_spectrum,62,0.46499999999999997,0.10465934326125001,0.014959002555178126,0.002548046288699461,1.294043852494961,6.996411884763113,6.408927311719762,8.695652173913043,10,False,not inferred,none,FRF:8m-array,-436.6159965991974,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202110.nc,waves__8m-array__0a92a09b5a0f/variables/waveEnergyDensity/1,"see_variable_qc_association; spectrum summary is diagnostic, not representative by default",1.2940439,-4.75050390136289e-08,Published peak-frequency mean/mode and spread retained separately; all-frequency mean direction NOT assigned to Tp
mn=sum_valid(E(f)*df*f**n); Hm0=4sqrt(m0); Tm01=m0/m1; Tm02=sqrt(m0/m2),reconstructed_midpoint_edges,1.0,complete_spectrum,62,0.46499999999999997,0.22127656329,0.037429369397662504,0.008027964275788686,1.881601714667586,5.91184320898067,5.2500687821955845,8.16326530612245,11,False,not inferred,none,FRF:waverider-26m,1363.3839967250824,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202110.nc,waves__waverider-26m__5f926ab212a7/variables/waveEnergyDensity/3,"see_variable_qc_association; spectrum summary is diagnostic, not representative by default",1.8816017,1.4667586034633473e-08,Published peak-frequency mean/mode and spread retained separately; all-frequency mean direction NOT assigned to Tp
mn=sum_valid(E(f)*df*f**n); Hm0=4sqrt(m0); Tm01=m0/m1; Tm02=sqrt(m0/m2),reconstructed_midpoint_edges,1.0,complete_spectrum,62,0.46499999999999997,0.11329380254625,0.017758496569593746,0.00345943571021911,1.3463657900956931,6.379695606678363,5.722692951956105,8.695652173913043,10,False,not inferred,none,FRF:awac-11m,-436.11599922180176,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waves__awac-11m__ac63f1b339a0/variables/waveEnergyDensity/1,"see_variable_qc_association; spectrum summary is diagnostic, not representative by default",1.3463658,-9.904306930152984e-09,Published peak-frequency mean/mode and spread retained separately; all-frequency mean direction NOT assigned to Tp
