transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
0,400.0,430286.97586246085,4012160.944569129,False,5.846071243286133,3.363185405731201,7.847445964813232,0.7262614965438843,0.0,0.0,1.0,0.0,0.0,3,2019.0,248.35648003720473,True,,,,,,,,,,,,,,,,
0,450.0,430334.5676899252,4012176.2748645796,False,6.348257541656494,4.45247745513916,8.21649169921875,0.7262614965438843,0.0,0.0,1.0,0.0,0.0,3,2019.0,72.40773439350238,True,,,,,,,,,,,,,,,,
0,500.0,430382.1595173896,4012191.60516003,False,6.805536270141602,4.876761436462402,8.562250137329102,0.7262614965438843,0.0,0.0,1.0,0.0,0.0,3,2019.0,76.41885620812705,True,,,,,,,,,,,,,,,,
0,550.0,430429.751344854,4012206.9354554806,False,7.2197184562683105,5.364443778991699,8.805976867675781,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,78.53721485797067,True,,,,,,,,,,,,,,,,
0,600.0,430477.3431723184,4012222.265750931,False,7.615625858306885,5.917253017425537,9.051691055297852,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,78.76923076923069,True,,,,,,,,,,,,,,,,
0,650.0,430524.9349997828,4012237.596046381,False,7.993690013885498,6.389703750610352,9.379095077514648,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,85.33333333333324,True,,,,,,,,,,,,,,,,
0,700.0,430572.52682724723,4012252.9263418317,False,8.349748611450195,6.805111885070801,9.714932441711426,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,85.33333333333324,True,,,,,,,,,,,,,,,,
0,750.0,430620.11865471164,4012268.256637282,False,8.703218460083008,7.238662242889404,10.056410789489746,0.15355214476585388,0.0,0.0,1.0,0.0,0.0,3,2019.0,85.33333333333324,True,,,,,,,,,,,,,,,,
0,800.0,430667.71048217604,4012283.5869327327,False,9.04483413696289,7.73292350769043,10.409969329833984,0.23201750218868256,0.0,0.0,1.0,0.0,0.0,3,2018.0,127.01156821934926,True,,,,,,,,,,,,,,,,
0,850.0,430715.30230964045,4012298.9172281832,False,9.373822212219238,8.030501365661621,10.743522644042969,0.23201750218868256,0.0,0.0,1.0,0.0,0.0,3,2018.0,127.01156821934926,True,,,,,,,,,,,,,,,,
0,900.0,430762.89413710486,4012314.2475236338,False,9.697121620178223,8.460081100463867,11.070831298828125,0.23201750218868256,0.0,0.0,1.0,0.0,0.0,3,2018.0,127.01156821934926,True,,,,,,,,,,,,,,,,
0,950.0,430810.48596456926,4012329.5778190843,False,10.02316665649414,8.742055892944336,11.459660530090332,0.23201750218868256,0.0,0.0,1.0,0.0,0.0,3,2018.0,110.27837316368448,True,,,,,,,,,,,,,,,,
0,1000.0,430858.07779203367,4012344.908114535,False,10.355124473571777,8.931909561157227,11.852718353271484,0.23201750218868256,0.0,0.0,1.0,0.0,0.0,3,2018.0,115.12806742976424,True,,,,,,,,,,,,,,,,
0,1050.0,430905.6696194981,4012360.238409985,False,10.705022811889648,9.250935554504395,12.27012825012207,0.300119549036026,0.0,0.0022034520749173708,0.9977965479250827,0.0,0.0,3,2001.0,118.6374546152431,True,,,,,,,,,,,,,,,,
0,1100.0,430953.2614469625,4012375.5687054354,False,11.081217765808105,9.578007698059082,12.71759033203125,0.300119549036026,0.0,0.019456681350954477,0.9805433186490455,0.0,0.0,3,2001.0,118.6374546152431,True,,,,,,,,,,,,,,,,
0,1150.0,431000.8532744269,4012390.899000886,False,11.483657836914062,9.900739669799805,13.230573654174805,0.300119549036026,0.0,0.07011747430249633,0.9298825256975036,0.0,0.0,3,2001.0,118.6374546152431,True,,,,,,,,,,,,,,,,
0,1200.0,431048.4451018913,4012406.2292963364,False,11.916171073913574,10.23381233215332,14.108816146850586,0.300119549036026,0.0,0.16207276736493936,0.8379272326350606,0.0,0.0,3,2001.0,124.17824001860234,True,,,,,,,,,,,,,,,,
0,1250.0,431096.03692935564,4012421.559591787,False,12.346542358398438,10.56898307800293,14.509200096130371,0.300119549036026,0.0,0.2520205731080088,0.7479794268919912,0.0,0.0,3,2001.0,124.17824001860234,True,,,,,,,,,,,,,,,,
0,1300.0,431143.62875682005,4012436.8898872375,False,12.77857494354248,10.882769584655762,14.844230651855469,0.300119549036026,0.0,0.34423218221895663,0.6557678177810433,0.0,0.0,3,2001.0,124.17824001860234,True,,,,,,,,,,,,,,,,
0,1350.0,431191.22058428446,4012452.220182688,False,13.209573745727539,11.22995662689209,15.141037940979004,0.300119549036026,0.0,0.4384417493568541,0.5615582506431459,0.0,0.0,3,2001.0,119.85013472883753,True,,,,,,,,,,,,,,,,
0,1400.0,431238.81241174886,4012467.5504781385,False,13.633206367492676,11.614307403564453,15.39302921295166,0.300119549036026,0.0,0.5321809488782641,0.46781905112173594,0.0,0.0,4,2001.0,114.4866804479891,True,,,,,,,,,,,,,,,,
0,1450.0,431286.40423921327,4012482.880773589,False,14.03930377960205,12.062437057495117,15.634993553161621,0.300119549036026,0.0,0.6247703050349136,0.37522969496508635,0.0,0.0,4,2001.0,117.80582228695597,True,,,,,,,,,,,,,,,,
0,1500.0,431333.9960666777,4012498.211069039,False,14.426584243774414,12.497986793518066,15.809871673583984,0.300119549036026,0.0,0.7175432144170651,0.2824567855829349,0.0,0.0,4,2001.0,117.80582228695597,True,,,,,,,,,,,,,,,,
0,1550.0,431381.5878941421,4012513.5413644896,False,14.784248352050781,12.969120979309082,15.96491813659668,0.300119549036026,0.0,0.8117647058823529,0.18823529411764706,0.0,0.0,4,2001.0,127.12026448932349,True,,,,,,,,,,,,,,,,
0,1600.0,431429.1797216065,4012528.87165994,False,15.10550594329834,13.57526969909668,16.111907958984375,0.300119549036026,0.0,0.8980493191019506,0.10195068089804932,0.0,0.0,4,2001.0,134.9238468338506,True,,,,,,,,,,,,,,,,
