position_id,instrument_id,family,product,sensor_time_utc,original_sample_index,effective_sensor_id,deployment_status,deployment_start,deployment_end,position_status,lon_lat_json,position_uncertain,position_discrepancy_m,footprint_status,footprint_center_m,footprint_minimum_m,footprint_inside,footprint_bearing_deg,footprint_method,footprint_center_definition,roi_status,roi_center_m,roi_minimum_m,roi_inside,roi_bearing_deg
position_d1c8820d64d345f691e48f9f,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202106.nc,2021-06-09T18:30:00.000003+00:00,412,Datawell Waverider buoy (Mk III),within_supplied_bounds_not_complete_history,2008-05-22T18:24:00Z,,dated_product_global_nominal_metadata,"[-75.71405, 36.19988333]",False,0.0,computed_conditioned_on_historical_position,4883.334218876639,0.0,True,222.888601220638,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
position_6ce56894d631f853895e18f3,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202106.nc,2021-06-30T11:00:00.500001+00:00,424,Nortek AWAC,within_supplied_bounds_not_complete_history,2015-09-18T22:00:00Z,,dated_product_global_nominal_metadata,"[-75.7393953, 36.1896111]",False,0.0,computed_conditioned_on_historical_position,2652.3692251915727,0.0,True,203.1580953201166,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
position_e7cd077bea2bea697437236d,FRF:8m-array,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202106.nc,2021-06-30T11:00:00.000003+00:00,705,Bottom Mounted Senso-Metric Pressure Sensors,within_supplied_bounds_not_complete_history,1991-01-01T00:00:00Z,,dated_product_global_nominal_metadata,"[-75.7428906, 36.1872375]",False,0.0,computed_conditioned_on_historical_position,2294.0826790230853,0.0,True,198.51823006833746,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
position_2f88c712b868b7076d5d590b,FRF:waverider-26m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202106.nc,2021-06-30T11:00:00.000003+00:00,1414,Datawell Waverider buoy (Mk III),within_supplied_bounds_not_complete_history,2008-05-23T07:55:00Z,,dated_product_global_nominal_metadata,"[-75.59131666, 36.25768333]",False,0.0,computed_conditioned_on_historical_position,17492.655270352283,10729.138494259074,False,235.2115857964062,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
position_552e7dbff532fbdac93d6a79,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,2021-06-30T11:45:00.000003+00:00,330,Nortek AWAC,within_supplied_bounds_not_complete_history,2016-01-05T00:00:00Z,,dated_product_coordinates_nominal_not_proven_measured,"[-75.739155, 36.189244]",False,0.05620565015254986,computed_conditioned_on_historical_position,2623.6629784063275,0.0,True,203.94208281837996,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
position_e8e32dc47923f91c4c562268,FRF:awac-11m,currents,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/currents/awac-11m/2021/FRF-ocean_currents_awac-11m_202106.nc,2021-06-30T09:45:00+00:00,329,Nortek AWAC,within_supplied_bounds_not_complete_history,2016-01-05T00:00:00Z,,dated_product_coordinates_nominal_not_proven_measured,"[-75.739155, 36.189244]",False,0.05620565015254986,computed_conditioned_on_historical_position,2623.6629784063275,0.0,True,203.94208281837996,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
