acquisition_id,instrument_id,family,product,variable,role,sensor_time_utc,timestamp_original,timestamp_original_units,offset_seconds,interval_distance_seconds,observation_duration_seconds,interval_start_utc,interval_end_utc,units,value,tensor_pointer,status,within_tolerance,representative_eligible,qc_flag,valid_fraction,interpretation
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTp,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,9.546539,waves__waverider-17m/variables/waveTp/4,retrieved,True,True,1.0,1.0,Period of a parobolic fit to the peak of the energy density spectrum using the peak and two surrounding points.  Computed for wave periods between 2 and 25 seconds
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTp,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,9.546539,waves__waverider-17m/variables/waveTp/4,retrieved,True,True,1.0,1.0,Period of a parobolic fit to the peak of the energy density spectrum using the peak and two surrounding points.  Computed for wave periods between 2 and 25 seconds
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,6.7565265,waves__waverider-17m/variables/waveTm/4,retrieved,True,True,1.0,1.0,Period for the mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,s,7.526768,waves__waverider-17m/variables/waveTm/3,retrieved,True,True,1.0,1.0,Period for the mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,6.7565265,waves__waverider-17m/variables/waveTm/4,retrieved,True,True,1.0,1.0,Period for the mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,6.7565265,waves__waverider-17m/variables/waveTm/4,retrieved,True,True,1.0,1.0,Period for the mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm1,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,5.513346,waves__waverider-17m/variables/waveTm1/4,retrieved,True,True,1.0,1.0,Period for the 1st moment mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm1,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,s,6.0655704,waves__waverider-17m/variables/waveTm1/3,retrieved,True,True,1.0,1.0,Period for the 1st moment mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm1,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,5.513346,waves__waverider-17m/variables/waveTm1/4,retrieved,True,True,1.0,1.0,Period for the 1st moment mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm1,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,5.513346,waves__waverider-17m/variables/waveTm1/4,retrieved,True,True,1.0,1.0,Period for the 1st moment mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm2,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,4.91854,waves__waverider-17m/variables/waveTm2/4,retrieved,True,True,1.0,1.0,Period for the 2nd moment mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm2,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,s,5.341685,waves__waverider-17m/variables/waveTm2/3,retrieved,True,True,1.0,1.0,Period for the 2nd moment mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm2,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,4.91854,waves__waverider-17m/variables/waveTm2/4,retrieved,True,True,1.0,1.0,Period for the 2nd moment mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveTm2,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,s,4.91854,waves__waverider-17m/variables/waveTm2/4,retrieved,True,True,1.0,1.0,Period for the 2nd moment mean of the energy density spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,wavePeakDirectionPeakFrequency,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,65.0,waves__waverider-17m/variables/wavePeakDirectionPeakFrequency/4,retrieved,True,True,1.0,1.0,Wave direction is from true north (MET convention)
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,wavePeakDirectionPeakFrequency,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,degree,65.0,waves__waverider-17m/variables/wavePeakDirectionPeakFrequency/3,retrieved,True,True,1.0,1.0,Wave direction is from true north (MET convention)
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,wavePeakDirectionPeakFrequency,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,65.0,waves__waverider-17m/variables/wavePeakDirectionPeakFrequency/4,retrieved,True,True,1.0,1.0,Wave direction is from true north (MET convention)
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,wavePeakDirectionPeakFrequency,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,65.0,waves__waverider-17m/variables/wavePeakDirectionPeakFrequency/4,retrieved,True,True,1.0,1.0,Wave direction is from true north (MET convention)
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveMeanDirection,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,59.25528,waves__waverider-17m/variables/waveMeanDirection/4,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted over and computed from a1 & b1"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveMeanDirection,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,degree,62.70902,waves__waverider-17m/variables/waveMeanDirection/3,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted over and computed from a1 & b1"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveMeanDirection,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,59.25528,waves__waverider-17m/variables/waveMeanDirection/4,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted over and computed from a1 & b1"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveMeanDirection,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,59.25528,waves__waverider-17m/variables/waveMeanDirection/4,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted over and computed from a1 & b1"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveMeanDirectionPeakFrequency,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,64.93568,waves__waverider-17m/variables/waveMeanDirectionPeakFrequency/4,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted at peak frequency"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveMeanDirectionPeakFrequency,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,degree,71.97003,waves__waverider-17m/variables/waveMeanDirectionPeakFrequency/3,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted at peak frequency"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveMeanDirectionPeakFrequency,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,64.93568,waves__waverider-17m/variables/waveMeanDirectionPeakFrequency/4,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted at peak frequency"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveMeanDirectionPeakFrequency,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,degree,64.93568,waves__waverider-17m/variables/waveMeanDirectionPeakFrequency/4,retrieved,True,True,1.0,1.0,"Wave direction is from true north (MET convention), energy weighted at peak frequency"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveEnergyDensity,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,m2 s,,waves__waverider-17m/variables/waveEnergyDensity/4,retrieved,True,True,1.0,1.0,Energy Density
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveEnergyDensity,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,m2 s,,waves__waverider-17m/variables/waveEnergyDensity/3,retrieved,True,True,1.0,1.0,Energy Density
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveEnergyDensity,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,m2 s,,waves__waverider-17m/variables/waveEnergyDensity/4,retrieved,True,True,1.0,1.0,Energy Density
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveEnergyDensity,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,m2 s,,waves__waverider-17m/variables/waveEnergyDensity/4,retrieved,True,True,1.0,1.0,Energy Density
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalWaveEnergyDensity,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,m2 s deg-1,,waves__waverider-17m/variables/directionalWaveEnergyDensity/4,retrieved,True,True,1.0,1.0,2D Wave Energy Density Spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalWaveEnergyDensity,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,m2 s deg-1,,waves__waverider-17m/variables/directionalWaveEnergyDensity/3,retrieved,True,True,1.0,1.0,2D Wave Energy Density Spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalWaveEnergyDensity,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,m2 s deg-1,,waves__waverider-17m/variables/directionalWaveEnergyDensity/4,retrieved,True,True,1.0,1.0,2D Wave Energy Density Spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalWaveEnergyDensity,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,m2 s deg-1,,waves__waverider-17m/variables/directionalWaveEnergyDensity/4,retrieved,True,True,1.0,1.0,2D Wave Energy Density Spectrum
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalPeakSpread,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,deg,25.0523,waves__waverider-17m/variables/directionalPeakSpread/4,retrieved,True,True,1.0,1.0,Directional spread at peak frequency with cos(2*theta) circular moments
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalPeakSpread,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,deg,22.927116,waves__waverider-17m/variables/directionalPeakSpread/3,retrieved,True,True,1.0,1.0,Directional spread at peak frequency with cos(2*theta) circular moments
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalPeakSpread,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,deg,25.0523,waves__waverider-17m/variables/directionalPeakSpread/4,retrieved,True,True,1.0,1.0,Directional spread at peak frequency with cos(2*theta) circular moments
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,directionalPeakSpread,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,deg,25.0523,waves__waverider-17m/variables/directionalPeakSpread/4,retrieved,True,True,1.0,1.0,Directional spread at peak frequency with cos(2*theta) circular moments
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveDirectionEstimator,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,,8.0,waves__waverider-17m/variables/waveDirectionEstimator/4,retrieved,True,True,1.0,1.0,"Estimator for directional spectra - 1,4,6 = IMLE, 5,7=Longuet-Higgins cos(2*theta)"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveDirectionEstimator,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,,8.0,waves__waverider-17m/variables/waveDirectionEstimator/3,retrieved,True,True,1.0,1.0,"Estimator for directional spectra - 1,4,6 = IMLE, 5,7=Longuet-Higgins cos(2*theta)"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveDirectionEstimator,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,,8.0,waves__waverider-17m/variables/waveDirectionEstimator/4,retrieved,True,True,1.0,1.0,"Estimator for directional spectra - 1,4,6 = IMLE, 5,7=Longuet-Higgins cos(2*theta)"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveDirectionEstimator,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,,8.0,waves__waverider-17m/variables/waveDirectionEstimator/4,retrieved,True,True,1.0,1.0,"Estimator for directional spectra - 1,4,6 = IMLE, 5,7=Longuet-Higgins cos(2*theta)"
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA1Value,nearest_context,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,,,waves__waverider-17m/variables/waveA1Value/4,retrieved,True,True,1.0,1.0,a1 Fourier coefficient
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA1Value,previous_qc,2021-10-13T22:30:00+00:00,1634164200.0,seconds since 1970-01-01 00:00:00,-903.0,,1800,,,,,waves__waverider-17m/variables/waveA1Value/3,retrieved,True,True,1.0,1.0,a1 Fourier coefficient
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA1Value,next_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,,,waves__waverider-17m/variables/waveA1Value/4,retrieved,True,True,1.0,1.0,a1 Fourier coefficient
COSMO_2098202,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,waveA1Value,nearest_qc,2021-10-13T23:00:00.000003+00:00,1634166000.0000033,seconds since 1970-01-01 00:00:00,897.0000033378601,,1800,,,,,waves__waverider-17m/variables/waveA1Value/4,retrieved,True,True,1.0,1.0,a1 Fourier coefficient
