transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,survey_points,z_p5,implied_eta_wr17,implied_eta_awac,z_p95,z_p50
2,1300.0,1316.4278149721158,3502.097879736776,113.08188270064278,112.31582218923134,83.65980825408981,False,10.300512375100343,16.21042883369848,8.269651735666596,12.836178033819824,16.21042883369848,10.300512375100343,,,,,,
2,1350.0,1366.3956296094873,3504.6461128933784,119.85013472883753,116.01755476904532,69.44395478041629,False,11.079065166651354,17.687129451315663,8.868166918465189,13.875360003161791,17.687129451315663,11.079065166651354,,,,,,
2,1400.0,1416.3635530814415,3507.1940499192738,114.4866804479891,122.38459578087597,63.434948822921854,False,12.512731164310681,20.56878971001576,9.959367270663972,15.824227136815148,20.56878971001576,12.512731164310681,,,,,,
2,1450.0,1466.331585384799,3509.741690808867,127.12026448932349,127.2450225482648,65.55604521958325,False,13.69378346711032,23.138325552071784,10.847323674451571,17.467840024962015,23.138325552071784,13.69378346711032,,,,,,
2,1500.0,1516.2997265147012,3512.289035563752,137.38401653758697,128.67730924636714,63.43494882292177,False,14.05710601057052,23.972149148360756,11.118436095347981,17.981071778539,23.972149148360756,14.05710601057052,,,,,,
2,1550.0,1566.2679764684458,3514.8360841756844,137.38401653758697,131.18228680063916,63.43494882292177,False,14.710100456118099,25.531090286425506,11.603236451896477,18.913173675806586,25.531090286425506,14.710100456118099,,,,,,
2,1600.0,1616.2363352392235,3517.38283664441,127.01156821934926,131.16054754664432,60.255118703057654,False,14.704335146192768,25.51695918293463,11.598970119039766,18.904887827230368,25.51695918293463,14.704335146192768,,,,,,
2,1650.0,1666.2048028240997,3519.9292929650815,127.01156821934926,112.81205889283149,60.255118703057654,False,10.402638630058114,16.401012565183414,8.348395349399357,12.971771683932344,16.401012565183414,10.402638630058114,,,,,,
2,1700.0,1716.1733792208781,3522.475453135101,127.01156821934926,93.06097258094235,60.255118703057654,False,6.825925375587259,10.179750078177086,5.5501564022480085,8.33794818637595,10.179750078177086,6.825925375587259,,,,,,
2,1750.0,1766.1420644227344,3525.0213171500654,45.64157326852278,75.23864700949596,78.69006752597967,False,4.352691865324932,6.294606751490218,3.5691555978480487,5.251748937538966,6.294606751490218,4.352691865324932,,,,,,
2,1800.0,1816.1108584274716,3527.5668850073785,38.62858497814119,57.41632143804958,84.8055710922651,False,2.488523504022517,3.5269165349276603,2.0529340318224496,2.9773630658999775,3.5269165349276603,2.488523504022517,,,,,,
2,1850.0,1866.079761231187,3530.11215670334,37.89994036211734,39.77069325786862,87.87890360333844,False,1.1787554933953197,1.6492280607760732,0.9764159604253877,1.4025440126664153,1.6492280607760732,1.1787554933953197,,,,,,
2,1900.0,1916.048772827548,3532.657132235048,37.89994036211734,38.30297325520509,87.87890360333844,False,1.092437335053511,1.5272115636448806,0.9051549946218279,1.299379314302243,1.5272115636448806,1.092437335053511,,,,,,
2,1950.0,1966.0178932150811,3535.2018115980054,38.78342731844446,35.32509805432481,89.13194855025434,False,0.9276850083156014,1.2948864370118085,0.7690354186205696,1.1026782056530642,1.2948864370118085,0.9276850083156014,,,,,,
2,2050.0,2065.9564603419913,3540.2902818090133,26.717084174620098,29.35331874125938,74.87599269168938,False,0.6387428594195607,0.8891893951351276,0.5299740395572237,0.7583479166933351,0.8891893951351276,0.6387428594195607,,,,,,
