transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi
3,1750.0,1919.2213763360403,1410.3904030082617,136.2550516255614,345.17485775423063,64.79887635452494,False,nan,nan,nan,nan,nan,nan
3,1800.0,1968.5593522752542,1418.6421500916583,658.5545669472344,397.40480928639795,149.03624346792645,False,nan,nan,nan,nan,nan,nan
3,1850.0,2017.8974851396672,1426.8936116427717,658.5545669472344,548.724765426938,149.03624346792645,False,nan,nan,nan,nan,nan,nan
3,1950.0,2116.574221634783,1443.395678127967,741.5348761877218,nan,114.44395478041653,False,nan,nan,nan,nan,nan,nan
3,2100.0,2264.5905032538153,1468.1466362464323,134.01692404987702,105.5023400769091,60.75117366345304,False,8.965378651812108,13.79630438339335,7.233839685209256,11.082336846107012,13.79630438339335,8.965378651812108
3,2150.0,2313.9295776192475,1476.3963845041321,91.47620784686552,101.84109452936161,62.65012421993013,False,8.29732294470343,12.636878367389448,6.711198408288181,10.217139508281466,12.636878367389448,8.29732294470343
3,2200.0,2363.268808894214,1484.6458471981757,91.01388833398481,99.64434720083311,64.24472923983288,False,7.912252918557478,11.98163752392101,6.40865483362108,9.721939351934473,11.98163752392101,7.912252918557478
3,2250.0,2412.608197073829,1492.8950243218674,90.8573578867191,91.01243396820153,64.04123073843937,False,6.507841044367333,9.664173139805758,5.297411481034495,7.9361756021559335,9.664173139805758,6.507841044367333
3,2300.0,2461.9477421590495,1501.1439158699156,90.8573578867191,90.88866397617224,64.04123073843937,False,6.488917421900912,9.633661488538493,5.282355758878402,7.9123208457678595,9.633661488538493,6.488917421900912
3,2350.0,2511.2874441452477,1509.3925218405175,90.8573578867191,91.9212336825681,64.04123073843937,False,6.647815084336847,9.89041962198542,5.408708274751716,8.112789729991366,9.89041962198542,6.647815084336847
3,2400.0,2560.6273030321527,1517.6408422246361,90.8573578867191,92.9851094784171,64.04123073843937,False,6.813980734461467,10.160295454127777,5.54067647617537,8.32283332224266,10.160295454127777,6.813980734461467
