position_id,instrument_id,family,product,sensor_time_utc,original_sample_index,effective_sensor_id,deployment_status,deployment_start,deployment_end,position_status,lon_lat_json,position_uncertain,position_discrepancy_m,footprint_status,footprint_center_m,footprint_minimum_m,footprint_inside,footprint_bearing_deg,footprint_method,footprint_center_definition,roi_status,roi_center_m,roi_minimum_m,roi_inside,roi_bearing_deg
position_5a6fe4f35f19ea34a64b6935,FRF:waverider-17m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-17m/2021/FRF-ocean_waves_waverider-17m_202110.nc,2021-10-12T11:00:00.000003+00:00,545,Datawell Waverider buoy (Mk III),within_supplied_bounds_not_complete_history,2008-05-22T18:24:00Z,,dated_product_global_nominal_metadata,"[-75.71405, 36.19988333]",False,0.0,computed_conditioned_on_historical_position,3672.1627291816008,966.3141207787291,False,236.72494214155657,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
position_3583aea1d29de6cec880ee35,FRF:8m-array,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/8m-array/2021/FRF-ocean_waves_8m-array_202110.nc,2021-10-12T11:00:00.000003+00:00,275,Bottom Mounted Senso-Metric Pressure Sensors,within_supplied_bounds_not_complete_history,1991-01-01T00:00:00Z,,dated_product_global_nominal_metadata,"[-75.7428906, 36.1872375]",False,0.0,computed_conditioned_on_historical_position,775.1977890092023,0.0,True,217.85407383641652,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
position_37fdb318b6be878d58e8147c,FRF:waverider-26m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/waverider-26m/2021/FRF-ocean_waves_waverider-26m_202110.nc,2021-10-12T11:29:59.999997+00:00,512,Datawell Waverider buoy (Mk III),within_supplied_bounds_not_complete_history,2008-05-23T07:55:00Z,,dated_product_global_nominal_metadata,"[-75.59131666, 36.25768333]",False,0.0,computed_conditioned_on_historical_position,16430.716383049607,13402.537955354228,False,239.18240976588606,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
position_ba93596dde17a408396894ed,FRF:awac-11m,waves,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,2021-10-12T11:00:00.500001+00:00,271,Nortek AWAC,within_supplied_bounds_not_complete_history,2015-09-18T22:00:00Z,,dated_product_global_nominal_metadata,"[-75.7393953, 36.1896111]",False,0.0,computed_conditioned_on_historical_position,1179.2741014826593,0.0,True,222.0679123764696,WGS84 Vincenty inverse; closest point on GeoJSON linear lon/lat boundary,"geometric lon/lat polygon centroid, not SAR aperture center",not_evaluable,,,,
