row,col,kx_rad_m,ky_rad_m,k_rad_m,wavelength_m,angle_from_parallel_deg,vector_bearing_grid_north_deg,power,relative_power,endpoint_MSC,min_adjacent_MSC,fixed_diagnostic,pre_coherence_candidate,common_candidate,common_exclusions,evaluated,s_phi_A,s_phi_B,s_phi_C,A_valid,B_valid,C_valid,intersection,A_rmse,A_R2,A_max_step,A_unwrap_valid,reference_slope_span,telescoping_error,B_rms,C_rms,B_ambiguous,C_ambiguous,B_boundary,C_boundary,delta_B_A,delta_C_A,A_exclusions,B_exclusions,C_exclusions,lag1_s_phi,lag1_valid,lag1_ambiguous,lag2_s_phi,lag2_valid,lag2_ambiguous,lag4_s_phi,lag4_valid,lag4_ambiguous,lag8_s_phi,lag8_valid,lag8_ambiguous
121,65,-0.10035643198967396,0.0,0.10035643198967396,62.6086956521739,180.0,259.8357237,85958.29840998993,0.04991096270580284,0.03809685855025285,6.53914582951108e-05,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,66,-0.10035643198967396,0.00966643893412244,0.10082089804879331,62.32026721423146,174.49818213256344,254.33390583256346,46445.132140470814,0.026967975181087525,0.05233312131461536,0.00783434616724627,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,67,-0.10035643198967396,0.01933287786824488,0.10220163212183321,61.478326487873346,169.09599502155444,248.93171872155443,26192.392001187418,0.01520839202879222,0.16758798482931278,0.003904734878140071,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,68,-0.10035643198967396,0.02899931680236732,0.10446230811494699,60.14786979688186,163.88265153002118,243.7183752300212,40458.20218000235,0.023491714674464145,0.07606525300200628,0.0002736683728462355,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,69,-0.10035643198967396,0.03866575573648976,0.10754745049684789,58.42244774890076,158.92911030330745,238.76483400330744,19979.42550816692,0.01160088531144764,0.09707267394985115,0.00021869317083670446,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,70,-0.10035643198967396,0.04833219467061221,0.11138857429456583,56.40780795491442,154.28428495429986,234.12000865429985,23241.15460366774,0.01349478086607455,0.14554583852187253,0.00023415946895049227,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,71,-0.10035643198967396,0.05799863360473464,0.1159105471547534,54.207192196158296,149.97524785902485,229.81097155902484,24214.799796854964,0.014060119755102676,0.04834605317808977,0.01959766221036405,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,72,-0.10035643198967396,0.06766507253885708,0.12103708309186423,51.91124196549581,146.0102803063058,225.8460040063058,17732.164177416358,0.010296031928539714,0.09297225411813075,0.0032866498051030177,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,73,-0.10035643198967396,0.07733151147297952,0.12669481484415065,49.59307383580484,142.38328359976163,222.21900729976164,24118.776969125665,0.014004364908132068,0.050843651477911575,0.00033113125510343504,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,74,-0.10035643198967396,0.08699795040710197,0.13281587562010286,47.307486984097935,139.0783222291125,218.9140459291125,17106.256741921385,0.00993260404259818,0.15034011463565225,3.087676682278886e-05,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,75,-0.10035643198967396,0.09666438934122441,0.13933921776875982,45.09272699956473,136.0735601638861,215.90928386388612,23014.077342273507,0.013362930364907974,0.17312865295551405,0.01115005921975426,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,76,-0.10035643198967396,0.10633082827534684,0.14621100671091541,42.973408421997505,133.34429851250397,213.18002221250396,17896.239489878648,0.010391300878166766,0.39794292239207524,0.0010873431369474227,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,77,-0.10035643198967396,0.11599726720946928,0.15338441720645246,40.96364820894772,130.86511555713741,210.70083925713743,23849.387761392707,0.013847946331342944,0.3390019840013468,0.000599522923075919,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,53,-0.09599310885968813,-0.11599726720946928,0.15056574294511005,41.73051043536624,-129.6093310347134,310.2263926652866,39303.763476533975,0.022821399554914863,0.13685719944621924,0.014671002156333069,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,54,-0.09599310885968813,-0.10633082827534684,0.14325125475984227,43.86129334582943,-132.07502205084364,307.7607016491564,46371.47198170427,0.026925205029687305,0.20959422920055723,0.035615607891989254,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,55,-0.09599310885968813,-0.09666438934122441,0.13623025036774966,46.1218069424251,-134.80036394547562,305.0353597545244,54905.07102768504,0.03188016751275946,0.11892251578728337,0.005193473172687162,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,56,-0.09599310885968813,-0.08699795040710197,0.12955045474094065,48.49990931906755,-137.81418176149327,302.02154193850674,35961.80460322445,0.02088091925486866,0.26298878874710163,0.05524582623549583,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,57,-0.09599310885968813,-0.07733151147297952,0.12326735015908917,50.97201569653676,-141.14527574494724,298.6904479550528,56874.379000868386,0.033023629617337034,0.2224531634662906,0.055662705197178246,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,58,-0.09599310885968813,-0.06766507253885708,0.11744462095062816,53.49913224055563,-144.82017823735347,295.0155454626465,95557.22248984741,0.0554844972059916,0.13664784786957215,0.08302351405746292,False,True,True,,True,0.5162749869328015,0.6903130811717174,0.8349546625079522,False,False,False,False,1.6879979295347194,0.7982416682946709,2.93709714733076,False,1.1102230246251565e-16,1.7763568394002505e-15,0.9309648930456944,1.045372389838954,False,False,False,False,0.17403809423891592,0.31867967557515076,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.6903130811717174,False,False,0.7078527077903422,False,False,3.0655897642842422,False,True,1.9601968955232507,False,True
122,59,-0.09599310885968813,-0.05799863360473464,0.11215399434957361,56.022840235145615,-148.85980454860209,290.97591915139793,70513.3117693052,0.04094296116931304,0.0976180391887517,0.11850859307903906,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,60,-0.09599310885968813,-0.04833219467061221,0.10747408055073508,58.462331335912154,-153.274905162316,286.560818537684,91713.53353692111,0.05325269155684772,0.33731179908955156,0.09534818399311554,False,True,True,,True,-0.09376801884744987,0.19178224582064854,0.18383992991122755,False,False,False,False,1.3676881852266691,0.16583360646492729,2.6532589701334515,False,4.163336342344337e-17,0.0,1.1101403101327045,1.5161949450131524,False,False,False,False,0.2855502646680984,0.27760794875867745,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.19178224582064854,False,False,0.21015540834290153,False,False,2.9739203918633104,False,True,2.302279713273492,False,True
122,61,-0.09599310885968813,-0.03866575573648976,0.10348776553400807,60.7142812945827,-158.06056192132436,281.7751617786756,156706.70100842603,0.09099042738696139,0.12178841830790604,0.2670537510030918,False,True,True,,True,0.561939143792732,0.43833240228897036,0.9125852736454192,False,False,False,False,1.4771169482193853,0.8595733411607568,3.06771466169401,False,0.0,0.0,1.0591531754394559,1.4243373582437682,False,True,False,False,-0.12360674150376166,0.35064612985268717,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,alternative_minimum;high_circular_RMS,0.43833240228897036,False,False,0.573838916752902,False,False,2.7775306178167085,False,True,-2.2387213171835594,False,True
122,62,-0.09599310885968813,-0.02899931680236732,0.10027780075147241,62.657789262369,-163.19054345096512,276.64518024903487,117982.40029047054,0.06850548800712895,0.11228243343454083,0.28823623866353437,False,True,True,,True,0.7879168282221131,0.795413060941736,0.7753269149715059,True,True,False,False,0.4392642197133099,0.9927049791123319,1.9349284440336179,True,1.1102230246251565e-16,0.0,0.46877329207941626,0.6066439812080282,False,False,False,False,0.007496232719622964,-0.01258991325060721,,,high_circular_RMS,0.795413060941736,True,False,0.7880224925381206,False,False,-1.4627760519663293,False,True,-2.568538253317203,False,True
122,63,-0.09599310885968813,-0.01933287786824488,0.09792056533341915,64.16614615924003,-168.6130364087552,271.2226872912448,188870.02782505055,0.10966579247600007,0.0723717502760044,0.2604379782030487,False,True,False,low_endpoint_MSC,True,0.35054391115790523,0.4714179993695278,0.6902657937362336,False,False,False,False,1.6669140771635915,0.6516209425820032,3.0302654820440815,False,0.0,-4.440892098500626e-16,1.0313192556624382,0.9931228761292991,False,False,False,False,0.12087408821162254,0.3397218825783284,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.4714179993695278,False,False,0.6242940099196642,False,False,0.698041680273453,False,True,2.92693942807035,False,True
122,64,-0.09599310885968813,-0.00966643893412244,0.096478583064922,65.12518226922475,-174.24973933940512,265.58598436059486,123268.3819871559,0.07157474880227004,0.15091622054807308,0.21776168832074672,False,True,True,,True,0.8640732817762975,0.8376307903341531,0.8708691312661097,False,False,False,False,0.6347414005142344,0.9874019905282039,2.5456274301308706,False,0.0,-3.552713678800501e-15,0.808650021897878,0.8801676576193656,False,False,False,False,-0.02644249144214439,0.006795849489812156,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.8376307903341531,False,False,0.8302098997476239,False,False,-1.3516486427429844,False,True,3.10454493117175,False,True
122,65,-0.09599310885968813,0.0,0.09599310885968813,65.45454545454545,180.0,259.8357237,60915.719385098,0.03537019990699852,0.21624896682063585,0.04348860358094108,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,66,-0.09599310885968813,0.00966643893412244,0.096478583064922,65.12518226922475,174.24973933940512,254.0854630394051,113284.7981763124,0.06577786486586865,0.4287348251082165,0.05201465960693022,False,True,True,,True,0.6043272888158069,0.6969361040378576,0.7835694111157788,False,False,False,False,1.4583223789036284,0.8789800127594518,3.059760529239845,False,1.1102230246251565e-16,0.0,1.1974710512793119,1.16082096135791,False,False,False,False,0.09260881522205067,0.17924212229997194,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.6969361040378576,False,False,0.7967415993152043,False,False,-1.4680453848071398,False,True,-2.5553503336120396,False,True
122,67,-0.09599310885968813,0.01933287786824488,0.09792056533341915,64.16614615924003,168.6130364087552,248.4487601087552,46851.34337274193,0.027203838315183786,0.4032948535639468,0.004360925944827161,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,68,-0.09599310885968813,0.02899931680236732,0.10027780075147241,62.657789262369,163.19054345096512,243.0262671509651,37263.101390139156,0.02163650628488521,0.16419982278035095,0.008814613650903472,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,69,-0.09599310885968813,0.03866575573648976,0.10348776553400807,60.7142812945827,158.06056192132436,237.89628562132435,26908.897607659103,0.015624424980404845,0.16377545588419584,0.003249938111480297,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,70,-0.09599310885968813,0.04833219467061221,0.10747408055073508,58.462331335912154,153.274905162316,233.110628862316,28091.42780689164,0.01631105119060355,0.34726316714789335,0.003876905155790891,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,71,-0.09599310885968813,0.05799863360473464,0.11215399434957361,56.022840235145615,148.85980454860209,228.6955282486021,23501.203416317603,0.013645776021050155,0.16397037881223886,0.0010729439029136248,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,72,-0.09599310885968813,0.06766507253885708,0.11744462095062816,53.49913224055563,144.82017823735347,224.65590193735346,22368.592135282295,0.012988134810677439,0.0745759783156279,2.830528183847682e-05,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,73,-0.09599310885968813,0.07733151147297952,0.12326735015908917,50.97201569653676,141.14527574494724,220.98099944494726,29119.15925790544,0.016907794810148827,0.050488624637650976,0.014952239773115564,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,74,-0.09599310885968813,0.08699795040710197,0.12955045474094065,48.49990931906755,137.81418176149327,217.6499054614933,23689.9404137714,0.013755364570560424,0.47101213149986515,0.007673221641352206,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,75,-0.09599310885968813,0.09666438934122441,0.13623025036774966,46.1218069424251,134.80036394547562,214.63608764547564,24728.235304064026,0.014358241762240596,0.4958768189627832,0.005598019441754968,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,76,-0.09599310885968813,0.10633082827534684,0.14325125475984227,43.86129334582943,132.07502205084364,211.91074575084366,16640.86886785761,0.009662380489366112,0.3904862677142414,0.0060196570909625815,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,77,-0.09599310885968813,0.11599726720946928,0.15056574294511005,41.73051043536624,129.6093310347134,209.44505473471338,25191.71726732727,0.014627358664402953,0.05285341764183285,0.011010656411056181,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,52,-0.0916297857297023,-0.12566370614359174,0.15552293938391895,40.40037651081887,-126.098283967108,313.73743973289197,42844.06935478617,0.024877048374459712,0.0965850927725279,0.006521385669810439,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,53,-0.0916297857297023,-0.11599726720946928,0.1478221351250758,42.50503689358319,-128.30628559023984,311.5294381097602,54191.467254200004,0.03146581948605408,0.25356989660804513,0.006547294617242989,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,54,-0.0916297857297023,-0.10633082827534684,0.14036474868923626,44.76327116212339,-130.75287042767278,309.0828532723272,49392.22775968395,0.02867918145508104,0.32984426291478813,0.014423075888025532,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,55,-0.0916297857297023,-0.09666438934122441,0.13319167316158684,47.174009891420816,-133.46839220798898,306.36733149201103,27654.812028523247,0.016057533912644296,0.20702819458629945,0.02179817363286338,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,56,-0.0916297857297023,-0.08699795040710197,0.12635133955723513,49.72788835636685,-136.48535253375238,303.3503711662476,33720.413052354525,0.019579474110259218,0.1026803554747709,0.005275627141396029,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,57,-0.0916297857297023,-0.07733151147297952,0.11990071017123592,52.403236796565004,-139.83710502295818,299.9986186770418,54452.25201039893,0.031617241960459105,0.07459932611088745,0.013014398691276238,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,58,-0.0916297857297023,-0.06766507253885708,0.11390601246009777,55.16113830585228,-143.55555824341292,296.2801654565871,91914.07938562712,0.05336913681647615,0.03474760294574871,0.008878912040697287,False,True,False,low_endpoint_MSC,True,0.5567475565944917,0.4378703596885014,0.5297632853364957,False,False,False,False,0.9422170263718879,0.936577355982709,2.860415503960417,False,1.1102230246251565e-16,1.7763568394002505e-15,0.9638876603597549,1.337906220915547,False,False,False,False,-0.1188771969059903,-0.026984271257995962,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.4378703596885014,False,False,0.3957434090711212,False,False,2.748514055402742,False,True,2.828183965545658,False,True
123,59,-0.0916297857297023,-0.05799863360473464,0.10844288419664708,57.940042389372884,-147.66753813903912,292.16818556096086,166999.0675783304,0.09696660343426723,0.040540488890782045,0.08898496534891613,False,True,False,low_endpoint_MSC,True,0.42815183051450423,0.6347676655466513,0.7610817997368662,False,False,False,False,2.4023168011902802,0.5732776494517142,2.720403774092669,False,0.0,0.0,1.11624015785861,1.022721373100377,False,False,False,False,0.2066158350321471,0.33292996922236195,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.6347676655466513,False,False,0.7090150719797838,False,False,-1.4864587864561711,False,True,-2.5776061198844156,False,True
123,60,-0.0916297857297023,-0.04833219467061221,0.1035954568238835,60.65116656477761,-152.18958455615365,287.64613914384637,94445.30261260249,0.05483887028512922,0.4607367784231377,0.0019333317460226904,False,True,True,,True,0.6427970934690924,0.901293718694766,0.3411113112816003,False,False,False,False,1.586269630016832,0.8741362228049148,2.8031186553374807,False,1.1102230246251565e-16,0.0,1.0464553272320092,1.4658611462442497,False,True,False,False,0.2584966252256736,-0.3016857821874921,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,alternative_minimum;high_circular_RMS,0.901293718694766,False,False,0.6035488865642751,False,False,2.839232310594122,False,True,2.2971235864486146,False,True
123,61,-0.0916297857297023,-0.03866575573648976,0.09945379982456702,63.17692554998303,-157.12132410105644,282.71439959894354,70868.4928099333,0.04114919405200744,0.31329930719374804,0.19146339581016278,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,62,-0.0916297857297023,-0.02899931680236732,0.09610919835205796,65.37548345959173,-162.4382790727536,277.3974446272464,62944.99236749081,0.03654848018961904,0.29462967621493696,0.5090406812914261,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,63,-0.0916297857297023,-0.01933287786824488,0.09364709178367275,67.0942918515175,-168.0859589608085,271.7497647391915,155439.6570697878,0.09025472898508799,0.1290546110899521,0.5160970689730681,False,True,True,,True,0.6038942538821782,0.6033253810122325,0.7101864927044105,False,False,False,False,1.1165905581017521,0.9252134532449923,1.5561271587821865,True,1.1102230246251565e-16,-1.7763568394002505e-15,0.6086661525779812,0.9916243552494076,False,False,False,False,-0.0005688728699456691,0.10629223882223227,high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.6033253810122325,False,False,0.6244313293807024,False,False,-1.4888712040985472,False,True,-2.6375613214651272,False,True
123,64,-0.0916297857297023,-0.00966643893412244,0.09213825304692005,68.1930153807015,-173.97788438033567,265.8578393196643,98333.32811055347,0.05709641957608736,0.14195073262163005,0.4067577210115621,False,True,True,,True,0.4065201642823985,0.3636082804915531,0.6111504446903503,False,False,False,False,1.0715702363035458,0.858897733496051,2.6471666846817006,False,0.0,0.0,0.8810066787715051,1.2364406774789964,False,False,False,False,-0.04291188379084543,0.20463028040795178,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.3636082804915531,False,False,0.5505666537694791,False,False,2.887055255844096,False,True,-2.734636453285221,False,True
123,65,-0.0916297857297023,0.0,0.0916297857297023,68.57142857142857,180.0,259.8357237,73379.05028336574,0.04260692812475053,0.11160276804311618,0.015357739636847681,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,66,-0.0916297857297023,0.00966643893412244,0.09213825304692005,68.1930153807015,173.97788438033567,253.81360808033565,280729.6727986615,0.16300332240915832,0.16155621602453343,0.038595277858835125,False,True,True,,True,0.7407560941494852,0.7384038150103613,0.7453310327033901,True,False,False,False,0.4727559408812057,0.9904615767396867,2.289062735333446,True,1.1102230246251565e-16,3.552713678800501e-15,0.6671952792380348,0.5748704111499813,False,False,False,False,-0.0023522791391238362,0.004574938553904895,,high_circular_RMS,high_circular_RMS,0.7384038150103613,False,False,0.7424156439661017,True,False,2.9664973399181216,False,True,2.9777910013874718,False,True
123,67,-0.0916297857297023,0.01933287786824488,0.09364709178367275,67.0942918515175,168.0859589608085,247.92168266080853,56899.71687681993,0.033038341841811626,0.2683080388630161,0.03588061941523876,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,68,-0.0916297857297023,0.02899931680236732,0.09610919835205796,65.37548345959173,162.4382790727536,242.2740027727536,31413.076334244364,0.018239738459164222,0.24229743347669946,0.0024111762135687414,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,69,-0.0916297857297023,0.03866575573648976,0.09945379982456702,63.17692554998303,157.12132410105644,236.95704780105643,23898.174273183595,0.013876273808917329,0.36764723972234603,0.007062340248010019,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,70,-0.0916297857297023,0.04833219467061221,0.1035954568238835,60.65116656477761,152.18958455615365,232.02530825615366,26375.98449742772,0.015314993466959474,0.3788465094871964,0.004200728018094657,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,71,-0.0916297857297023,0.05799863360473464,0.10844288419664708,57.940042389372884,147.66753813903912,227.5032618390391,25258.522878234806,0.014666148780264029,0.36447866943567087,0.004123150863527026,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,72,-0.0916297857297023,0.06766507253885708,0.11390601246009777,55.16113830585228,143.55555824341292,223.39128194341293,20779.237121872648,0.012065289195211527,0.2994728846967979,0.005128031902558974,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,73,-0.0916297857297023,0.07733151147297952,0.11990071017123592,52.403236796565004,139.83710502295818,219.67282872295817,14860.34845749827,0.008628536294655554,0.18141018548776122,0.009692038157525557,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,74,-0.0916297857297023,0.08699795040710197,0.12635133955723513,49.72788835636685,136.48535253375238,216.32107623375236,16375.659629435748,0.009508388976586589,0.5754065528595953,0.008393538320862544,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,75,-0.0916297857297023,0.09666438934122441,0.13319167316158684,47.174009891420816,133.46839220798898,213.304115907989,24642.039413589402,0.014308192843701597,0.5781577721320532,0.007013729338492335,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,76,-0.0916297857297023,0.10633082827534684,0.14036474868923626,44.76327116212339,130.75287042767278,210.58859412767276,17088.7103112058,0.009922415855241463,0.43858438823090695,0.0002089923769302473,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,77,-0.0916297857297023,0.11599726720946928,0.1478221351250758,42.50503689358319,128.30628559023984,208.14200929023986,21011.539749024407,0.012200173761038205,0.12148943858494525,0.009642459549054782,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,78,-0.0916297857297023,0.12566370614359174,0.15552293938391895,40.40037651081887,126.098283967108,205.934007667108,26189.461129187282,0.015206690242626136,0.02811808813300898,0.013031675725002393,False,False,False,below_power_or_outside_canonical_band_or_zero;low_endpoint_MSC,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,52,-0.08726646259971649,-0.12566370614359174,0.15299281857790153,41.06849828366478,-124.7778313663639,315.0578923336361,30074.818934813935,0.017462690560482528,0.15417027629411648,0.011953774425180483,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,53,-0.08726646259971649,-0.11599726720946928,0.14515785026905273,43.28519122826349,-126.95468601090327,312.88103768909673,43923.98563912314,0.025504092678383106,0.4542445773379964,0.006857613466726415,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,54,-0.08726646259971649,-0.10633082827534684,0.13755609959717896,45.67725695610261,-129.3759681995605,310.4597555004395,40888.029119065424,0.023741290070003074,0.16121607267221316,0.01820677982598221,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,55,-0.08726646259971649,-0.09666438934122441,0.13022841341803845,48.24742268041236,-132.07502205084364,307.7607016491564,56704.57144273243,0.03292503228749154,0.15373212260025862,0.010538855795692092,False,False,False,below_power_or_outside_canonical_band_or_zero,False,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,56,-0.08726646259971649,-0.08699795040710197,0.12322369443294699,50.99007407701628,-135.08828310349764,304.7474405965024,142155.40276406796,0.08254133849817105,0.20313103846763042,0.007304234596852134,False,True,True,,True,0.5917397020316532,0.980071260997497,0.9174961858866691,False,False,False,False,1.7693252141044704,0.8255029866622038,2.7532857900872396,False,1.1102230246251565e-16,0.0,1.0274980248406569,1.022804213533908,False,False,False,False,0.3883315589658438,0.325756483855016,large_wrapped_step;high_unwrapped_RMSE,high_circular_RMS,high_circular_RMS,0.980071260997497,False,False,0.9820767487783902,False,False,-1.256387485686465,False,True,3.1256094844058793,False,True
