run,transect,distance_m,E,N,depth_mean_m,reference_gauge,gauge_depth_m,lambda_sar_radial_m,lambda_sar_paper_m,sar_paper_identifiable,lambda_pred_m,rel_err_radial,rel_err_paper,uncertainty_max_m,legacy_fraction,dominant_source_class,block
near,1,2700.0,432540.6786133139,4012667.509650731,15.207280158996582,waverider-17m,18.0,126.96338176499766,148.3069752375442,False,134.29508196721298,-0.054593959025284966,0.10433660760378483,0.300119549036026,1.0,4,0_2
near,1,2750.0,432588.19863769837,4012683.061090616,15.295111656188965,waverider-17m,18.0,258.4315303957669,183.26015578272532,True,134.29508196721298,0.9243558781911374,0.3646080935969551,0.300119549036026,1.0,4,0_2
near,1,2800.0,432635.71866208286,4012698.612530501,15.3770751953125,waverider-17m,18.0,181.32988888045983,162.67294121769717,True,134.29508196721295,0.35023476827491007,0.21130974295404537,0.300119549036026,1.0,4,0_2
near,1,2850.0,432683.2386864674,4012714.1639703857,15.449416160583496,waverider-17m,18.0,174.75089431964835,143.70209885951604,True,134.29508196721298,0.3012456730344921,0.07004736699590919,0.300119549036026,1.0,4,0_2
near,2,550.0,430565.7714029509,4011792.346214591,7.3519134521484375,waverider-17m,18.0,89.62422383527331,78.53721485797067,True,100.69154413190849,-0.1099131053362008,-0.2200217452710337,0.15355214476585388,0.0,3,0_0
near,2,600.0,430613.14595173043,4011808.3353398936,7.7573418617248535,waverider-17m,18.0,90.25782870674752,78.76923076923069,True,89.2963848296362,0.010766884672269939,-0.1178900364274511,0.15355214476585388,0.0,3,0_0
near,2,650.0,430660.5205005099,4011824.324465196,8.139819145202637,waverider-17m,18.0,86.53821893279401,85.33333333333324,True,103.14180490814022,-0.16097823758400998,-0.1726600730971064,0.15355214476585388,0.0,3,0_0
near,2,700.0,430707.89504928933,4011840.3135904986,8.520781517028809,waverider-17m,18.0,109.47682088902864,93.09090909090897,True,109.15528257570294,0.0029456963120653157,-0.14716991340893448,0.15355214476585388,0.0,3,0_0
near,2,750.0,430755.2695980688,4011856.302715801,8.891620635986328,waverider-17m,18.0,123.1691789042793,107.70000944938768,True,104.3314202750335,0.1805569077808642,0.03228738922056329,0.15355214476585388,0.0,3,0_0
near,2,800.0,430802.64414684824,4011872.2918411037,9.263120651245117,waverider-17m,18.0,114.79979342112532,121.43146215046566,True,104.58323091814694,0.09768834270356841,0.16109878308794223,0.23201750218868256,0.0,3,0_0
near,2,1550.0,431513.26237854024,4012112.128720643,14.725432395935059,waverider-17m,18.0,126.87780416525577,114.09121577598049,True,132.69685950413208,-0.04385224609400129,-0.14021163573635465,0.300119549036026,0.8755522827687776,4,0_1
near,2,1600.0,431560.6369273197,4012128.1178459455,14.910331726074219,waverider-17m,18.0,128.5262229836812,139.40144361192685,False,132.3912673660333,-0.02919410365387687,0.052950442920921104,0.300119549036026,0.9135393671817513,4,0_1
near,2,1650.0,431608.01147609914,4012144.106971248,15.027684211730957,waverider-17m,18.0,110.4456905331844,124.17824001860234,False,132.6281705342686,-0.16725315528161244,-0.06371143084932296,0.300119549036026,0.9180448364571848,4,0_1
near,2,1700.0,431655.3860248786,4012160.0960965506,15.099970817565918,waverider-17m,18.0,107.18656303722584,128.48271698649472,False,132.81890629293747,-0.19298715801181543,-0.032647380011390115,0.300119549036026,0.9244935543278084,4,0_1
near,2,1750.0,431702.76057365804,4012176.085221853,15.097090721130371,waverider-17m,18.0,181.8867641492879,149.07474728074033,True,132.4137931034481,0.37362400008576957,0.12582491435975895,0.300119549036026,0.9344141488577745,4,0_1
near,2,1800.0,431750.13512243755,4012192.074347156,15.060653686523438,waverider-17m,18.0,204.23469494619562,165.57098669146978,True,132.4974902398214,0.5414231211212333,0.24961602209811784,0.300119549036026,0.9694516010305484,4,0_1
near,2,1850.0,431797.509671217,4012208.0634724586,14.997697830200195,waverider-17m,18.0,193.76543780192375,190.15202629330105,True,132.60431654676245,0.46123024384046385,0.4339806670339017,0.300119549036026,0.9944771723122239,4,0_1
near,2,1900.0,431844.88421999646,4012224.052597761,14.914546012878418,waverider-17m,18.0,172.64386802900134,190.15202629330105,True,132.7349434423722,0.30066630196709165,0.4325694603234367,0.300119549036026,0.9977900552486187,4,0_1
near,2,1950.0,431892.2587687759,4012240.0417230637,14.816390037536621,waverider-17m,18.0,173.46281549322802,190.15202629330105,True,132.4455089820358,0.3096919391714188,0.43570006831331876,0.300119549036026,1.0,4,0_1
near,2,2000.0,431939.6333175554,4012256.030848366,14.710221290588379,waverider-17m,18.0,176.23322342142055,248.35648003720473,False,124.31424167247755,0.4176430717063817,0.9978119698588759,0.300119549036026,1.0,4,0_1
near,2,2050.0,431987.00786633487,4012272.0199736687,14.577345848083496,waverider-17m,18.0,171.24724574100566,111.65373913878733,False,131.59839357429703,0.30128674894746266,-0.1515569749280372,0.300119549036026,1.0,4,0_2
near,2,2100.0,432034.3824151143,4012288.0090989713,14.483622550964355,waverider-17m,18.0,111.6372649274018,131.84670787189867,False,130.03174603174588,-0.14146146357100564,0.013957836417190617,0.300119549036026,1.0,4,0_2
near,2,2150.0,432081.7569638938,4012303.9982242743,14.408011436462402,waverider-17m,18.0,111.03934836146335,204.79999999999995,False,130.03174603174588,-0.14605969888034676,0.5750000000000015,0.300119549036026,1.0,4,0_2
near,2,2200.0,432129.1315126732,4012319.987349577,14.355256080627441,waverider-17m,18.0,211.64265434856478,228.9733608959782,False,130.03174603174588,0.6276229521435055,0.7609035322810844,0.300119549036026,1.0,4,0_2
near,2,2250.0,432176.50606145273,4012335.9764748793,14.32894515991211,waverider-17m,18.0,204.62001916744927,196.66464757692785,False,130.03174603174588,0.5736158700621727,0.5124356442073326,0.300119549036026,1.0,4,0_2
near,2,2300.0,432223.8806102322,4012351.965600182,14.31235122680664,waverider-17m,18.0,171.73942740736632,196.66464757692785,False,130.03174603174588,0.3207499910478626,0.5124356442073326,0.300119549036026,1.0,4,0_2
near,2,2350.0,432271.25515901163,4012367.9547254844,14.34288501739502,waverider-17m,18.0,169.56624399352307,162.8156743689765,True,130.03174603174588,0.30403727680565984,0.252122495757511,0.300119549036026,1.0,4,0_2
near,2,2400.0,432318.6297077911,4012383.943850787,14.394988059997559,waverider-17m,18.0,190.53185138248924,142.61401971997583,True,130.03174603174588,0.4652718062862349,0.0967630911082138,0.300119549036026,1.0,4,0_2
near,2,2450.0,432366.00425657054,4012399.93297609,14.466915130615234,waverider-17m,18.0,95.71260374581986,78.76923076923069,True,130.03174603174585,-0.26392895068522226,-0.39423076923076905,0.300119549036026,1.0,4,0_2
near,2,2500.0,432413.37880535005,4012415.9221013924,14.553895950317383,waverider-17m,18.0,102.76684947930143,91.1348038635488,True,130.03174603174588,-0.2096787698735355,-0.29913419880327385,0.300119549036026,1.0,4,0_2
near,2,2550.0,432460.7533541295,4012431.911226695,14.648189544677734,waverider-17m,18.0,105.79033498632718,101.14351069691783,True,130.03174603174588,-0.18642686717057866,-0.22216294263844838,0.300119549036026,1.0,4,0_2
near,2,2600.0,432508.12790290895,4012447.9003519975,14.738222122192383,waverider-17m,18.0,124.66391201388639,110.27837316368448,True,130.03174603174588,-0.041280950088519064,-0.1519119251327966,0.300119549036026,1.0,4,0_2
near,2,2650.0,432555.5024516884,4012463.8894773,14.836700439453125,waverider-17m,18.0,126.79255761208854,114.4866804479891,True,118.7246376811593,0.0679548919963524,-0.03569568470321571,0.300119549036026,1.0,4,0_2
