transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
0,1400.0,432703.68111722724,4008108.876481448,False,11.859464645385742,11.162785530090332,12.567770957946777,2.5899999141693115,0.0,115.12806742976424,True,,,,,,,,,,,,,,
0,1450.0,432750.4450804912,4008126.5720102577,False,12.018097877502441,11.352437973022461,12.65536117553711,2.5999999046325684,0.0,119.85013472883753,True,,,,,,,,,,,,,,
0,1500.0,432797.2090437551,4008144.267539067,False,12.154664039611816,11.515501022338867,12.701173782348633,2.5999999046325684,0.0,134.45778724835563,True,,,,,,,,,,,,,,
0,1550.0,432843.973007019,4008161.9630678766,False,12.250754356384277,11.674562454223633,12.725300788879395,2.609999895095825,0.0,134.45778724835563,True,,,,,,,,,,,,,,
0,1600.0,432890.736970283,4008179.658596686,False,12.346264839172363,11.831714630126953,12.755467414855957,2.609999895095825,0.0,134.45778724835563,True,,,,,,,,,,,,,,
0,1650.0,432937.5009335469,4008197.3541254955,False,12.450362205505371,12.028280258178711,12.801238059997559,2.619999885559082,0.0,127.12026448932349,True,,,,,,,,,,,,,,
0,1700.0,432984.26489681087,4008215.0496543054,False,12.547881126403809,12.137069702148438,12.905634880065918,2.619999885559082,0.0,114.4866804479891,True,,,,,,,,,,,,,,
0,1750.0,433031.0288600748,4008232.745183115,False,12.63905143737793,12.271434783935547,13.030900001525879,2.630000114440918,0.0,114.4866804479891,True,,,,,,,,,,,,,,
0,1800.0,433077.7928233387,4008250.4407119243,False,12.739923477172852,12.374553680419922,13.168317794799805,2.640000104904175,0.0,119.85013472883753,True,,,,,,,,,,,,,,
0,1850.0,433124.55678660265,4008268.136240734,False,12.835151672363281,12.450756072998047,13.3016996383667,2.640000104904175,0.0,127.12026448932349,True,,,,,,,,,,,,,,
1,400.0,431849.15739875165,4007541.1006089416,False,5.459941387176514,3.183072566986084,7.668309211730957,1.090000033378601,0.0,87.48622415019622,True,,,,,,,,,,,,,,
1,450.0,431895.94372907304,4007558.736915104,False,5.974953651428223,3.6897940635681152,8.075042724609375,1.090000033378601,0.0,95.07601314665045,True,,,,,,,,,,,,,,
1,500.0,431942.73005939444,4007576.373221267,False,6.4920196533203125,4.644865989685059,8.472814559936523,1.090000033378601,0.0,95.07601314665045,True,,,,,,,,,,,,,,
1,550.0,431989.51638971583,4007594.0095274295,False,6.972032070159912,4.958745956420898,8.80392074584961,1.090000033378601,0.0,100.4114611907501,True,,,,,,,,,,,,,,
1,600.0,432036.30272003723,4007611.645833592,False,7.420354843139648,5.381084442138672,9.097347259521484,1.090000033378601,0.0,98.08141160664577,True,,,,,,,,,,,,,,
1,650.0,432083.0890503586,4007629.2821397544,True,7.870349884033203,5.992783069610596,9.374135971069336,0.9200000166893005,0.0,95.07601314665045,True,68.19859051364818,0.06300272623268052,0.05714527161954604,"[0.042951462060798, 0.06749515466696829]",0.0603661404995709,0.0651737019762123,"[0.055223308363883145, 0.07976700097005343]",0.2939022298838939,0.24086248997330972,"[0.11658253987930886, 0.34974761963792655]",98.7672862940858,90.08748594459075,109.05897127640513,90.08748594459075
1,700.0,432129.87538068,4007646.918445917,True,8.26530933380127,6.537532806396484,9.654248237609863,0.9100000262260437,0.0,95.07601314665045,True,68.19859051364818,0.06469480567719559,0.056990480209921986,"[0.042951462060798, 0.06749515466696829]",0.059623598420393095,0.06077708641355866,"[0.055223308363883145, 0.06749515466696829]",0.2956195989138343,0.2508491306149216,"[0.17794177139473458, 0.3129320807286712]",101.19359172357365,92.26350435567947,111.77860113398619,92.26350435567947
