formula,bin_width_origin,valid_bin_fraction,status,valid_bin_count,valid_bandwidth_hz,m0_m2,m1,m2,Hm0_m,Tm01_s,Tm02_s,Tp_bin_s,peak_bin,partial_integral,swell_partitions,directional_reconstruction,instrument_id,offset_seconds,product,tensor_pointer,integral_qc,published_Hs_m,Hm0_minus_published_Hs_m,peak_band_caveat
mn=sum_valid(E(f)*df*f**n); Hm0=4sqrt(m0); Tm01=m0/m1; Tm02=sqrt(m0/m2),reconstructed_midpoint_edges,1.0,complete_spectrum,62,0.46499999999999997,0.18435366920249996,0.026900666330625003,0.005320654904154656,1.7174570466943269,6.853126496447523,5.8863129382615,10.81081081081081,7,False,not inferred,none,FRF:awac-11m,-395.8229992389679,https://chldata.erdc.dren.mil/thredds/dodsC/frf/oceanography/waves/awac-11m/2021/FRF-ocean_waves_awac-11m_202110.nc,waves__awac-11m__ac63f1b339a0/variables/waveEnergyDensity/8,"see_variable_qc_association; spectrum summary is diagnostic, not representative by default",1.717457,4.669432684956121e-08,Published peak-frequency mean/mode and spread retained separately; all-frequency mean direction NOT assigned to Tp
