transect,distance_m,xFRF,yFRF,wavelength_m,wavelength_smoothed_m,axial_bearing_deg,near_pier,h_wr17,h_wr17_lo,h_wr17_hi,h_awac,h_awac_lo,h_awac_hi,z_p50,implied_eta_wr17,z_p95,survey_points,implied_eta_awac,z_p5
2,500.0,575.7720293969221,3426.9075033877066,95.07601314665045,86.81075134832099,68.19859051364803,False,5.883842403608279,8.66724185349947,4.7998227108924985,7.152329506323357,8.66724185349947,5.883842403608279,,,,,,
2,550.0,625.7425265226524,3429.371399553135,78.53721485797061,87.93168833646354,147.52880770915118,False,6.046637416464461,8.925539655116197,4.929862913385775,7.3562856159716645,8.925539655116197,6.046637416464461,,,,,,
2,600.0,675.7131317206221,3431.8349995398717,77.8782914401372,98.15498750290172,149.53445508053983,False,7.657725288528463,11.55345734656447,6.20816444463147,9.39597329449162,11.55345734656447,7.657725288528463,,,,,,
2,650.0,725.6838449898621,3434.2983033490655,93.09090909090897,108.3969277307144,89.99999999999972,False,9.517589547286272,14.778133568513516,7.663674375091127,11.803591129798521,14.778133568513516,9.517589547286272,,,,,,
2,700.0,775.6546663242721,3436.761310974417,146.1925089788413,121.9466276162631,92.04540848888676,False,12.410103295000306,20.354577153407085,9.881734454615579,15.683099880230634,20.354577153407085,12.410103295000306,,,,,,
2,750.0,825.6255957209319,3439.224022415225,146.28571428571402,145.603533970894,89.99999999999956,False,18.95739436173178,38.93685560498383,14.675710012215294,25.3436438802109,38.93685560498383,18.95739436173178,,,,,,
2,800.0,875.5966331744781,3441.6864376674403,146.28571428571402,170.42999278881356,89.99999999999956,False,28.98590668272498,nan,21.306699580687333,45.87451826269441,nan,28.98590668272498,,,,,,
2,850.0,925.5677786819767,3444.1485567262152,196.16282321329172,184.63613162914663,73.30075576600593,False,37.41802749888234,nan,26.10169236335786,nan,nan,37.41802749888234,,,,,,
2,900.0,975.5390322388013,3446.610379589748,217.22320318050677,194.2237359650048,45.0,False,45.3600678774837,nan,29.894196482797536,nan,nan,45.3600678774837,,,,,,
2,950.0,1025.5103938422637,3449.0719062539415,217.22320318050677,205.34157546252277,45.0,False,60.049246162127,nan,35.0333800251671,nan,nan,60.049246162127,,,,,,
2,1050.0,1125.4534411647412,3453.994070971552,190.75707227578582,172.1972923488487,64.79887635452468,False,29.890717506132418,nan,21.857320926938304,48.605052096481664,nan,29.890717506132418,,,,,,
2,1150.0,1225.3969206220881,3458.9150508531548,108.61160159025353,127.12739131685969,81.86989764584371,False,13.664261714344335,23.07154518080616,10.82525173713562,17.42630071318812,23.07154518080616,13.664261714344335,,,,,,
2,1200.0,1275.3688223899987,3461.375096470998,104.45113358101169,107.70859392307393,72.181111085477,False,9.384304097042858,14.539102311024696,7.560108748632313,11.628984209872902,14.539102311024696,9.384304097042858,,,,,,
2,1250.0,1325.3408321784677,3463.8348458714995,104.68975782038774,108.7832516785877,83.2901631922428,False,9.592941037745929,14.913863138828706,7.722172472018474,11.902452298722784,14.913863138828706,9.592941037745929,,,,,,
2,1300.0,1375.3129499835784,3466.294299046816,113.08188270064278,111.0309583063045,83.65980825408981,False,10.039241232499581,15.726906243100808,8.067882579780557,12.490247121194525,15.726906243100808,10.039241232499581,,,,,,
2,1350.0,1425.285175800718,3468.75345599929,113.08188270064278,115.54304523397202,83.65980825408981,False,10.977079723044252,17.49047111130349,8.789999891155853,13.738501802360213,17.49047111130349,10.977079723044252,,,,,,
2,1400.0,1475.257509626215,3471.2123167218256,119.85013472883753,121.4966511195656,69.44395478041629,False,12.30529563162063,20.137175954570882,9.80237552338191,15.539242666426015,20.137175954570882,12.30529563162063,,,,,,
2,1450.0,1525.2299514576277,3473.670881211077,127.01156821934926,126.35707788695443,60.255118703057654,False,13.47211226211857,22.64030671324512,10.681435121549708,17.156520403186576,22.64030671324512,13.47211226211857,,,,,,
2,1500.0,1575.2025012879,3476.1291494660377,134.45778724835563,129.14301499069572,66.80140948635159,False,14.176795668852284,24.251872801762968,11.207535039822778,18.150974154871527,24.251872801762968,14.176795668852284,,,,,,
2,1550.0,1625.1751591138516,3478.5871214811114,137.38401653758697,130.57530168879805,63.43494882292177,False,14.549780714885872,25.140673145534983,11.48450648846677,18.683143701328916,25.140673145534983,14.549780714885872,,,,,,
2,1600.0,1675.1479249330412,3481.04479725295,127.01156821934926,131.4662350561603,60.255118703057654,False,14.785565053809334,25.71669798170938,11.659057182877765,19.021725455302185,25.71669798170938,14.785565053809334,,,,,,
