transect,distance_m,E,N,certified,depth_mean_m,depth_p10_m,depth_p90_m,uncertainty_max_m,frf_survey_fraction,legacy_fraction,bluetopo_modern_fraction,bluetopo_old_fraction,cudem_fraction,dominant_source_class,source_year_min,sar_paper_wavelength_m,sar_identifiable,sar_axial_deg,sar_sector_source,sar_max_axial_deg,sar_peak_k,sar_centroid_k,sar_band_k,pred_Ek_peak_k,pred_Ek_centroid_k,pred_Ek_band_k,pred_k2Ek_peak_k,pred_k2Ek_centroid_k,pred_k2Ek_band_k,lambda_Tpeak_waverider-17m_m,lambda_Tpeak_awac-11m_m,lambda_Tpeak_8m-array_m,lambda_Tpeak_waverider-26m_m
13,7800.0,439490.3096137559,4008384.511205947,True,21.043277740478516,19.63695526123047,22.7301025390625,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,175.61455118592883,True,72.0,fixed,59.03624346792648,0.03649726718215135,0.03672908816794812,"[0.033747577333484144, 0.039883500485026716]",0.04119237621654843,0.04166106114097214,"[0.04103398607594094, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",151.61338667458628,136.4024711181584,169.48733508655712,136.4024711181584
13,7900.0,439584.10810941283,4008419.178801948,True,20.745506286621094,19.447742462158203,22.07976531982422,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,175.61455118592883,True,72.0,fixed,59.03624346792648,0.03626699176125736,0.03666227893858972,"[0.033747577333484144, 0.039883500485026716]",0.04126039269567611,0.041768709344929336,"[0.04103398607594094, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",150.78720926610444,135.7039760294742,168.5139414184727,135.7039760294742
13,8000.0,439677.9066050698,4008453.8463979494,True,20.485994338989258,19.372894287109375,21.51055908203125,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,175.61455118592883,True,72.0,fixed,59.03624346792648,0.03639774914046928,0.03671575524495363,"[0.033747577333484144, 0.039883500485026716]",0.04233126837630602,0.041888872220406145,"[0.04103398607594094, 0.04256796686382659]",0.20823789195547604,0.20823789195547607,"[0.20823789195547604, 0.20823789195547604]",150.0644594857428,135.09263973324929,167.6627318168627,135.09263973324929
13,8100.0,439771.70510072674,4008488.5139939506,True,20.3081111907959,19.381473541259766,21.40631866455078,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,175.61455118592883,True,72.0,fixed,59.03624346792648,0.037287280991747794,0.03692699177133697,"[0.033747577333484144, 0.039883500485026716]",0.042335345792049055,0.042310533755241894,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",149.5686541867166,134.67322282350787,167.07885242202667,134.67322282350787
13,8200.0,439865.50359638367,4008523.1815899517,True,20.1822509765625,19.401077270507812,21.273696899414062,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,59.03624346792648,0.038136696283451274,0.03714327879981664,"[0.033747577333484144, 0.039883500485026716]",0.042296651961638294,0.04228616696265584,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",149.21868868175565,134.37726409804122,166.66662121338285,134.37726409804122
13,8300.0,439959.3020920406,4008557.849185953,True,20.132301330566406,19.427169799804688,21.050128936767578,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,59.03624346792648,0.03867636116123582,0.03924436225279234,"[0.033747577333484144, 0.04601942363656929]",0.042262454303702776,0.042260507065727114,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",149.08093966016742,134.26089103902711,166.50422953836514,134.26089103902711
13,8400.0,440053.1005876975,4008592.5167819536,True,20.14312744140625,19.449466705322266,21.048870086669922,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,51.34019174590991,0.039025883380556056,0.03949288970794597,"[0.033747577333484144, 0.04601942363656929]",0.04225437704823377,0.04226184561922968,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",149.11346565085745,134.28865104706256,166.54225370905647,134.28865104706256
13,8500.0,440146.8990833545,4008627.184377955,True,20.1757869720459,19.45591926574707,21.117332458496094,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,51.34019174590991,0.039444769921057325,0.04194705006673184,"[0.033747577333484144, 0.05215534678811186]",0.04225178734144193,0.042262979258089424,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",149.20595107321765,134.36703877724176,166.65099475169606,134.36703877724176
13,8600.0,440240.69757901144,4008661.851973956,True,20.224679946899414,19.460567474365234,21.23321533203125,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,51.34019174590991,0.039517872172559664,0.04203397424437008,"[0.033747577333484144, 0.05215534678811186]",0.04224209170843541,0.0422624254269116,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.208237891955476,"[0.20823789195547604, 0.20823789195547604]",149.3439506300666,134.48395597001831,166.81330322656544,134.48395597001831
13,8700.0,440334.49607466836,4008696.519569957,True,20.285320281982422,19.459922790527344,21.333251953125,0.300119549036026,0.0,1.0,0.0,0.0,0.0,4,2001.0,167.77869732229925,True,72.0,fixed,51.34019174590991,0.03884122822550193,0.04203837792574464,"[0.033747577333484144, 0.05215534678811186]",0.0422268769695217,0.0422593443275516,"[0.041800976469883774, 0.04256796686382659]",0.20823789195547604,0.20823789195547604,"[0.20823789195547604, 0.20823789195547604]",149.51456469271818,134.62844901892086,167.01403504523094,134.62844901892086
