transect,distance_m,E,N,lon,lat,status,wavelength_smoothed_m,swath,burst,sample,line,n_samples,n_lines,ground_spacing_sample_m,ground_spacing_line_m,bright_fraction,affine_residual_max_m,spectrum_method,incidence_deg,n_spectra_averaged,peak_status,n_blobs,argmax_wavelength_m,argmax_axial_bearing_deg,wavelength_m,k_rad_m,axial_bearing_deg,blob_area_px,lobe_to_annulus,identifiable,depth_T11.765_m,depth_T11.765_U-0.5_m,depth_T11.765_U+0.5_m
0,1250.0,432563.3892274354,4008055.7898950195,-75.75026987507039,36.214994527554516,ok,103.68099767711792,IW3,0,14416.09259781266,1083.6324817909647,153,37,3.3435670108792377,13.899643820891727,0.0,0.00764888831388682,affine_dtft,44.17372282631293,5,identified,1,101.71071493413761,66.71534913961237,103.97144730968249,0.06043183460229139,66.03751102542165,2,5.405765222073432,True,8.62836168779386,9.874861623624042,7.5285261043442855
0,1300.0,432610.15319069935,4008073.485423829,-75.74975116211618,36.215157310574504,ok,105.90040178644828,IW3,0,14430.739470046783,1084.3643251676663,153,37,3.3435600123002813,13.899642317717378,0.0,0.0076489086508920705,affine_dtft,44.176315777494864,5,identified,2,103.48083132142034,68.18982043212272,103.97144730968249,0.06043183460229139,66.03751102542165,2,5.159039253669803,True,9.039495085772579,10.330300556293905,7.901927388837276
0,1350.0,432656.9171539633,4008091.1809526384,-75.74923244697862,36.21532009136674,ok,109.06421935559334,IW3,0,14445.386387924247,1085.096148692587,153,37,3.343553016403853,13.89964081807835,0.0,0.00764892798463188,affine_dtft,44.178908736814876,5,identified,1,104.7195956574307,88.15346572330103,102.39999999999988,0.061359231515425716,89.99999999999969,1,5.194349770397633,True,9.647402834943222,11.004318884154502,8.453886054243764
0,1400.0,432703.68111722724,4008108.876481448,-75.74871372965777,36.215482869931186,ok,115.16148734332796,IW3,0,14460.033351442506,1085.827952365478,153,37,3.343546018414506,13.89963931608002,0.0,0.007648927147318551,affine_dtft,44.18150170427252,5,identified,1,104.7892381277624,88.34927741392084,115.12806742976424,0.054575616940784194,77.00538320808323,3,4.236574110373602,True,10.894862097107257,12.390212552938774,9.585531743701111
0,1450.0,432750.4450804912,4008126.5720102577,-75.74819501015361,36.2156456462678,ok,121.25875533106259,IW3,0,14474.68036060153,1086.5597361860998,153,37,3.3435390220000807,13.899637817442253,0.0,0.007648946523986636,affine_dtft,44.184094679867805,5,identified,1,118.58149755240811,67.35603885152462,119.85013472883753,0.05242535038776029,69.44395478041629,2,5.618129640300618,True,12.249352845748007,13.900271936100868,10.811986678793383
0,1500.0,432797.2090437551,4008144.267539067,-75.74767628846621,36.21580842037654,ok,127.67031278073375,IW3,0,14489.32741539976,1087.2915001540753,153,37,3.343532025489718,13.899636319479917,0.0,0.007648966648014965,affine_dtft,44.186687663600445,5,identified,1,132.39300409174305,66.11118036761002,134.45778724835563,0.04672979851716567,66.80140948635159,4,4.619789001710603,True,13.799994899195429,15.637300783706857,12.212076290396373
0,1550.0,432843.973007019,4008161.9630678766,-75.7471575645956,36.215971192257356,ok,130.0687521926456,IW3,0,14503.974515836271,1088.0232442690958,153,37,3.343525029098103,13.899634819894002,0.0,0.007648986770795834,affine_dtft,44.18928065547027,5,identified,1,137.21733930781846,65.0446125804845,134.45778724835563,0.04672979851716567,66.80140948635159,4,4.488009833258698,True,14.416043333639761,16.33023065410696,12.766904203918262
0,1600.0,432890.736970283,4008179.658596686,-75.74663883854177,36.21613396191024,ok,128.9960613364759,IW3,0,14518.621661910985,1088.7549685310335,153,37,3.3435180333804033,13.899633322565037,0.0,0.007648986012585342,affine_dtft,44.19187365547729,5,identified,1,134.84145414954162,63.77660138818876,134.45778724835563,0.04672979851716567,66.80140948635159,4,3.9877421009297467,True,14.137991664816857,16.017265300919323,12.51659144198609
0,1650.0,432937.5009335469,4008197.3541254955,-75.7461201103048,36.216296729335106,ok,125.00183997640258,IW3,0,14533.26885362161,1089.4866729394666,153,37,3.3435110387435527,13.899631825819752,0.0,0.0076490073802454525,affine_dtft,44.19446666362107,5,identified,1,129.97626659807023,66.8287881568504,127.12026448932349,0.04942709435368816,65.55604521958325,3,3.06010928488163,True,13.138080370504124,14.894635456655081,11.615013052642315
0,1700.0,432984.26489681087,4008215.0496543054,-75.74560137988469,36.21645949453195,ok,122.08030947249897,IW3,0,14547.916090967608,1090.2183574941323,153,37,3.343504042289586,13.89963033186503,0.0,0.007649026338255704,affine_dtft,44.197059679901535,5,identified,1,121.12268246087177,66.96469190106531,114.4866804479891,0.05488136508625573,63.434948822921854,1,3.1473643593757066,True,12.440557287310451,14.113948248862679,10.984877046287359
