transect,distance_m,E,N,lon,lat,status,wavelength_smoothed_m,swath,burst,sample,line,n_samples,n_lines,ground_spacing_sample_m,ground_spacing_line_m,bright_fraction,affine_residual_max_m,spectrum_method,incidence_deg,n_spectra_averaged,peak_status,n_blobs,argmax_wavelength_m,argmax_axial_bearing_deg,wavelength_m,k_rad_m,axial_bearing_deg,blob_area_px,lobe_to_annulus,identifiable,depth_T11.765_m,depth_T11.765_U-0.5_m,depth_T11.765_U+0.5_m
0,2350.0,433668.7130944628,4008409.709599398,-75.73800342381097,36.21826152913193,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2400.0,433715.653265557,4008426.932268693,-75.73748266269442,36.218420008750044,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2450.0,433762.5934366512,4008444.154937988,-75.73696189944278,36.21857848612178,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2500.0,433809.5336077455,4008461.377607283,-75.73644113405607,36.218736961247124,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2550.0,433856.4737788397,4008478.600276578,-75.73592036653432,36.21889543412602,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2600.0,433903.4139499339,4008495.8229458733,-75.7353995968776,36.219053904758425,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2650.0,433950.3541210281,4008513.0456151683,-75.73487882508589,36.21921237314432,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2700.0,433997.29429212236,4008530.2682844633,-75.73435805115928,36.21937083928365,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2750.0,434044.23446321656,4008547.4909537584,-75.73383727509776,36.21952930317638,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2800.0,434091.17463431077,4008564.7136230534,-75.73331649690137,36.219687764822474,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2850.0,434138.114805405,4008581.9362923484,-75.73279571657015,36.219846224221875,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2900.0,434185.05497649923,4008599.1589616435,-75.73227493410415,36.22000468137456,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2950.0,434231.99514759344,4008616.3816309385,-75.73175414950339,36.22016313628049,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3000.0,434278.93531868764,4008633.604300233,-75.73123336276788,36.220321588939626,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3050.0,434325.8754897819,4008650.826969528,-75.73071257389769,36.220480039351926,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3100.0,434372.8156608761,4008668.049638823,-75.73019178289283,36.22063848751732,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3150.0,434419.7558319703,4008685.272308118,-75.72967098975334,36.22079693343582,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3200.0,434466.6960030645,4008702.494977413,-75.72915019447926,36.22095537710736,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3250.0,434513.6361741588,4008719.7176467082,-75.7286293970706,36.22111381853191,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3300.0,434560.576345253,4008736.9403160033,-75.72810859752742,36.22127225770942,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3350.0,434607.5165163472,4008754.1629852983,-75.72758779584974,36.22143069463984,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3400.0,434654.4566874414,4008771.3856545934,-75.72706699203759,36.22158912932316,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3450.0,434701.39685853565,4008788.6083238884,-75.72654618609103,36.22174756175933,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3500.0,434748.33702962985,4008805.8309931834,-75.72602537801005,36.22190599194829,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,250.0,431775.92093170545,4007473.3517103866,-75.75897949964556,36.20968870106664,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,300.0,431822.7864553544,4007490.776482784,-75.75845968693008,36.209849087691325,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,350.0,431869.65197900345,4007508.201255182,-75.75793987205803,36.21000947207893,touches_land_or_unmapped,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,400.0,431916.5175026524,4007525.6260275794,-75.75742005502948,36.21016985422944,ok,94.98741243228217,IW,0,22158.000367523044,1618.4383885199172,52,51,9.860618831027175,10.130801037581028,0.0,0.07256295610901829,affine_dtft,44.13102344160066,6,identified,1,87.74103686350358,69.47977449896848,87.48622415019622,0.07181913916404283,70.01689347809987,2,8.463425714248652,True,7.1331419607636315,8.22042658190897,6.1705019484304655
1,450.0,431963.3830263014,4007543.050799977,-75.75690023584447,36.2103302341428,ok,97.30067317044713,IW,0,22162.975581763145,1619.4069255698753,52,51,9.859057599021193,10.130851136271977,0.0,0.07176172615410671,affine_dtft,44.13364312471727,6,identified,1,91.7226351811434,69.12750558936654,95.07601314665045,0.06608591482993778,68.19859051364803,1,8.046046907969851,True,7.513635619129185,8.641235655775183,6.516015491760986
